Job_ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,District Cooling [kWh],c1: Interior Lighting[kWh],c2: Total Energy [kWh],c4: Annual Total Peak Values[kWh],c5: Annual and Peak Values-Cooling[kWh],c7: Not Comfortable[Hours]
case_467,0.752361569,0.91655446,0.633837708,3.318911515,0.304376265,0.446525606,0.245507789,0.217371687,0.2408515,0.235130495,0.305672198,0.215104766,473408.6016,90086.64514,1037872.88,564614.1852,473408.9712,3264.83
case_468,0.666224805,0.909139452,0.740495826,3.604668752,0.358172844,0.287634321,0.241311361,0.228800199,0.220895363,0.251790591,0.322709157,0.208240102,482428.5629,107035.9224,1063839.28,581563.4624,482428.943,3254.33
case_469,0.612388799,0.899162808,0.74828695,3.001711227,0.205919011,0.546051433,0.268156089,0.39616688,0.256832348,0.269554759,0.354393772,0.375445481,484396.4083,77140.58254,1035911.14,551668.0909,484396.7885,3265
case_470,0.868183448,1.123986273,0.608778356,3.852795985,0.355773432,0.537753592,0.32972343,0.296593703,0.210516425,0.274756167,0.374181446,0.395424421,509312.9606,76514.27662,1060193.53,551041.785,509313.3725,3305.83
case_471,0.934867268,0.706833546,0.764466183,3.962546289,0.209406739,0.271392625,0.332935578,0.341002318,0.263367911,0.247681271,0.338374805,0.282203345,490064.7734,103215.7603,1067652.91,577743.3004,490065.1642,3279.5
case_472,0.775861705,1.057721223,1.015333252,3.869080767,0.229956479,0.449908666,0.207385223,0.311663501,0.275232712,0.224405709,0.320272079,0.234748145,464444.8934,87084.80419,1025910.14,561612.3125,464445.263,3292.83
case_473,0.883952671,0.54402934,1.256751213,3.555959024,0.396173336,0.785580466,0.204685863,0.334549618,0.216676843,0.270519565,0.285147422,0.353033283,468891.9629,71175.75973,1014446.78,545703.2681,468892.343,3298.67
case_474,0.737577229,0.740460852,0.717473705,3.296956335,0.390099491,0.349064701,0.327615224,0.37836648,0.252795248,0.21651027,0.267790082,0.35568964,499440.5222,95654.26281,1069464.21,570181.8028,499440.9235,3256.5
case_475,0.790504722,1.317830109,0.66879332,3.023180703,0.37384373,0.649973645,0.363887419,0.326153134,0.202758865,0.248472386,0.273214339,0.24646692,498572.5853,79646.21793,1052588.5,554173.7263,498572.9866,3282.67
case_476,0.573946774,0.641304965,0.862181562,3.37265806,0.26200864,0.311348,0.399097571,0.386950797,0.231690875,0.255412532,0.229272099,0.284934315,484324.6003,105382.5901,1064081.37,579910.0984,484324.991,3234.17
case_477,0.847388173,1.073945763,0.77325924,3.689629634,0.398115577,0.2890777,0.374392689,0.251937602,0.299559813,0.223985441,0.226937166,0.369826372,500962.4294,103212.7517,1078544.12,577740.2917,500962.8307,3278.67
case_478,0.922232664,1.276841823,1.091172563,3.251921056,0.366334626,0.201762422,0.239202257,0.384199362,0.267069507,0.200555931,0.329996171,0.265327351,497424.3859,125263.5909,1097058.02,599791.1309,497424.7872,3286.83
case_479,0.857819386,1.16553174,1.016938826,3.535246343,0.211840548,0.31699512,0.208504612,0.286261313,0.202378025,0.243648804,0.200111474,0.340021823,467097.3437,104494.3416,1045971.3,579021.8499,467097.7133,3288.67
case_480,0.657835455,0.783233535,0.510306268,3.108870474,0.290182737,0.231060449,0.286728343,0.236032007,0.215619582,0.221323285,0.325003661,0.383951083,490445.9155,111008.6706,1075826.82,585536.1789,490446.3062,3246.67
case_481,0.900494366,1.361145869,0.521035113,3.754473525,0.260188954,0.284828536,0.339217577,0.234325306,0.206930176,0.227275484,0.214346673,0.273902377,492720.3917,112432.1104,1079524.04,586959.6504,492720.7824,3280.83
case_482,0.517403735,0.629862562,0.535311656,3.144459211,0.244953506,0.323229007,0.309302842,0.350399117,0.227034818,0.219551256,0.339810537,0.227610908,484057.6013,101333.4222,1059765.3,575860.9622,484057.992,3225
case_483,0.615507078,1.383507594,1.393095153,3.24120333,0.20242619,0.392306754,0.275247813,0.294572902,0.246520011,0.215591997,0.291226944,0.320353425,465332.8522,91486.04743,1031199.08,566013.5558,465333.2218,3296.83
case_484,0.764208505,0.777638699,0.588132687,3.631376875,0.220779689,0.220347685,0.314999446,0.204716692,0.236506075,0.201450833,0.297305557,0.336110902,481428.6576,117422.7323,1073226.5,591950.2723,481429.0378,3259.33
case_485,0.964918688,1.209804604,1.045075135,3.644342718,0.249417526,0.318405541,0.374764652,0.358338464,0.235834348,0.222678792,0.304496312,0.253488344,491166.4666,101633.2104,1067171.69,576160.7188,491166.8573,3298.5
case_486,0.562861625,1.041321624,0.729606019,3.379540519,0.339191561,0.542356047,0.210303261,0.247143705,0.224396053,0.256721807,0.287824403,0.211943427,470627.9107,84664.45611,1029670.88,559191.9961,470628.2803,3260.33
case_487,0.626649586,1.270660313,1.360177264,3.6111221,0.234367452,0.550477437,0.282197007,0.312901514,0.276161478,0.271040269,0.379869337,0.213267244,469340.256,79738.82101,1023457.99,554266.3294,469340.6256,3304.17
case_488,0.952855849,0.523134095,0.886316972,3.1471912,0.291108539,0.369879532,0.396778529,0.261277947,0.28142496,0.286168698,0.278673406,0.220386703,483331.0205,95902.90398,1053608.43,570430.444,483331.4006,3266.17
case_489,0.567334163,0.646025987,0.636483606,3.80888656,0.398528581,0.349959392,0.236490558,0.327024019,0.297753441,0.284658167,0.254783382,0.303608787,493555.0646,94378.72189,1062305.06,568906.2302,493555.4554,3242.5
case_490,0.772107907,1.495869602,1.006838768,3.151935351,0.318816161,0.41375464,0.306271993,0.326428614,0.262932824,0.274054104,0.333524879,0.200845691,491065.8931,90956.39835,1056394.33,565483.9067,491066.2838,3295
case_491,0.548318292,1.492004647,0.59832961,3.25870366,0.305212135,0.704588443,0.270466143,0.271849276,0.257352325,0.280178911,0.362597872,0.346624156,491869.3507,71564.85735,1037806,546092.3657,491869.7414,3289.83
case_492,0.954399716,0.751388355,0.75507395,3.981931926,0.274688354,0.465709822,0.369752779,0.219344911,0.205471357,0.25783637,0.209127001,0.296884872,475478.8368,88995.74032,1038851.56,563523.2803,475479.217,3276
case_493,0.906232624,0.986652517,1.320619688,3.298442496,0.297754008,0.778765162,0.307198783,0.373161666,0.287732888,0.298608734,0.203085204,0.218827896,468278.0362,76349.24425,1019006.53,550876.7526,468278.4163,3303
case_494,0.70649,0.666332638,1.07832109,3.073389862,0.226900202,0.729446585,0.303373569,0.232920995,0.249190254,0.255797966,0.330994081,0.368956003,461162.0851,71355.86702,1006899.46,545883.3754,461162.4547,3286.33
case_495,0.609915019,1.386367659,0.771224625,3.765975303,0.238835751,0.573256469,0.267085072,0.281079117,0.208422272,0.256327743,0.371441158,0.257841366,479641.9373,78544.29195,1032561.88,553071.8003,479642.3174,3289
case_496,0.644351717,1.187373224,1.373329675,3.588450511,0.253843816,0.259732922,0.348655264,0.275248901,0.224546063,0.23359764,0.311606106,0.281351387,478986.0557,109441.9873,1062803.91,583969.5273,478986.4464,3292.17
case_497,0.581353862,0.883142298,1.379445861,3.847110848,0.31383432,0.761365383,0.202538686,0.34453903,0.21343808,0.278475556,0.202421213,0.354663326,462341.0563,73680.22333,1010402.4,548207.7317,462341.4259,3296.67
case_498,0.620898262,1.313310675,0.89300007,3.133093506,0.302851726,0.224809123,0.320709614,0.392576365,0.247220724,0.286655437,0.337372373,0.395222751,510820.897,108480.8345,1093667.56,583008.3745,510821.3088,3271.67
case_499,0.721363634,0.939689501,0.691900886,3.123728609,0.270275582,0.415696747,0.328715928,0.218578417,0.260580531,0.229333537,0.279732904,0.342940434,478889.9069,88574.52932,1041840.33,563102.0377,478890.287,3264
case_500,0.718664015,0.528007383,0.985846181,3.583121146,0.269580241,0.617925403,0.211363311,0.334316417,0.280639602,0.284884561,0.245355228,0.211574073,456282.8477,80849.55125,1011515.43,555377.0596,456283.2173,3264
case_501,0.903673524,1.102836082,0.891958334,3.496533009,0.31214104,0.253805839,0.276833014,0.22278633,0.223738422,0.255741881,0.328425205,0.371372142,486734.1389,105020.6653,1066128.24,579548.2053,486734.519,3288.5
case_502,0.765748479,1.435149362,1.125766887,3.070324907,0.258466495,0.36194054,0.307849316,0.221162539,0.286689505,0.242082676,0.28409105,0.309265275,476917.7952,93637.1055,1044931.44,568164.6455,476918.1859,3293.67
case_503,0.798062956,1.224356168,1.203184075,3.622498099,0.378998931,0.588828455,0.298256002,0.280534236,0.251060211,0.250448081,0.216453351,0.334649747,479628.5683,80367.40717,1034371.64,554894.9155,479628.9485,3300.83
case_504,0.544623942,0.552761325,1.277475782,3.324496911,0.30037389,0.577527833,0.358287625,0.38149215,0.249416259,0.287012266,0.232102648,0.271408406,468651.9974,82066.62935,1025097.76,556594.1377,468652.3776,3261
case_505,0.881588988,1.301422161,0.596955151,3.008877736,0.233482931,0.696661876,0.238061587,0.230561333,0.240540239,0.206592007,0.346373913,0.351756637,476154.3811,72977.71939,1023508.85,547505.2277,476154.7613,3295.67
case_506,0.606327778,1.216719345,1.185728046,3.368204578,0.302652787,0.375604458,0.311278728,0.214055747,0.280263266,0.209792781,0.233368095,0.330840562,469103.0256,94912.1397,1038394.17,569439.6797,469103.4058,3283.17
case_507,0.690155174,1.265247107,1.415955762,3.39855877,0.265321567,0.420585011,0.258117167,0.356631114,0.229958853,0.210725921,0.271555118,0.319945571,469373.8579,90359.92557,1034112.67,564887.4339,469374.2381,3299.17
case_508,0.944263438,1.077062942,1.392024943,3.7572747,0.201996989,0.483587295,0.223843922,0.276817355,0.232503043,0.20744405,0.212469847,0.264574841,452008.5187,89913.6636,1016306.56,564441.1719,452008.8778,3308.83
case_509,0.940939945,1.167313945,0.886182248,3.835693689,0.319291731,0.438486033,0.312748961,0.335444847,0.226865208,0.218767014,0.245854885,0.349702716,490347.4646,88101.31618,1052821.06,562628.8245,490347.8554,3295.83
case_510,0.652417339,0.580554552,0.714335923,3.180037871,0.203494139,0.686335641,0.381818912,0.378874515,0.259820939,0.253191224,0.381787757,0.240247241,483871.6291,74367.33565,1032613.3,548894.844,483872.0198,3258.33
case_511,0.932164927,0.793045369,0.500228643,3.736739214,0.395489728,0.701868997,0.279593345,0.280765168,0.230784376,0.250288622,0.253217422,0.241129009,488636.5123,77508.55627,1040517.9,552036.0646,488636.9136,3279.5
case_512,0.98627606,1.082642035,1.272317883,3.050958886,0.209809616,0.294846673,0.319143941,0.339099756,0.236261309,0.230903459,0.372433126,0.303072175,482765.6698,99741.59301,1056881.95,574269.133,482766.0605,3306.17
case_513,0.514270902,1.096779498,0.579544888,3.647510935,0.268813288,0.495363667,0.357680759,0.323672377,0.206176146,0.21412957,0.290143176,0.212048088,485917.1856,88382.45077,1048673.32,562909.9591,485917.5763,3256.67
case_514,0.710832406,0.702773605,1.107490703,3.453050016,0.306009759,0.783594801,0.209184078,0.25174191,0.259371505,0.259572097,0.327549726,0.353841727,458838.241,69992.69521,1003213.16,544520.2036,458838.6106,3294.83
case_515,0.711277463,0.872473906,0.80763917,3.660096188,0.324136189,0.363913081,0.358730442,0.339744589,0.202593959,0.273752197,0.366641404,0.363971464,503418.0941,89003.08776,1066789.34,563530.5961,503418.5059,3276.5
case_516,0.763222412,1.053741231,0.745282252,3.891105915,0.274381782,0.777233405,0.383131776,0.247956041,0.242554781,0.243505777,0.392508111,0.264831758,493246.2586,70482.63011,1038100.27,545010.1385,493246.6493,3299.5
case_517,0.9178746,0.933259149,1.49800958,3.260065347,0.240014148,0.639252143,0.352260277,0.200078129,0.247320668,0.250985049,0.247795919,0.356885905,456621.2112,76853.87403,1007858.02,551381.3824,456621.5808,3312.17
case_518,0.957520962,0.729631627,0.969326722,3.828537227,0.378672192,0.300854232,0.224212067,0.362102839,0.284270054,0.281892162,0.325621535,0.386817269,497417.9232,94494.06403,1066282.04,569021.5724,497418.3245,3290.17
case_519,0.575544202,1.482160003,1.291335316,3.16577157,0.292968323,0.452677534,0.264241466,0.287553916,0.201278787,0.248747888,0.349861548,0.353644597,476987.1005,83848.13019,1035211.73,558375.6385,476987.4806,3297.83
case_520,0.674375038,0.934475805,1.425029613,3.126853443,0.303225881,0.599358354,0.310500451,0.361292202,0.231317376,0.244128828,0.259785131,0.29713421,469303.1059,80269.95858,1023952,554797.4669,469303.4755,3293
case_521,0.601504874,0.844222402,0.621585117,3.764423043,0.256856061,0.343686213,0.211860191,0.351945035,0.245708511,0.24402175,0.310596008,0.201211919,474728.3482,99249.56789,1048355.14,573777.1079,474728.7283,3250.83
case_522,0.85304032,1.482617747,0.722682388,3.662237992,0.239370034,0.407489575,0.387754448,0.327922853,0.215335957,0.276773003,0.275639668,0.351271724,499915.0042,88559.29605,1062843.57,563086.8044,499915.4054,3298.5
case_523,0.557366468,0.599964783,1.301352155,3.130872249,0.242823373,0.460397258,0.351278323,0.343692135,0.246933564,0.277254393,0.321051293,0.206393591,466370.8474,87848.43123,1028599.11,562375.9396,466371.217,3263.5
case_524,0.980863481,0.97384984,0.542334809,3.287711237,0.215991865,0.351629785,0.304006681,0.225046815,0.235885914,0.290621172,0.302970015,0.394907731,484409.3338,90903.0344,1049686.51,565430.5427,484409.7245,3289.5
case_525,0.853456591,0.842666936,0.658951535,3.95779647,0.314439153,0.516925526,0.382530572,0.356329288,0.244305312,0.291880618,0.334911019,0.297477606,507223.2,80016.82027,1061606.98,554544.3286,507223.6013,3286.83
case_526,0.989865989,0.772321171,0.934688578,3.705470548,0.372176969,0.617467749,0.254914728,0.263617451,0.233104288,0.256490083,0.26409065,0.312341964,476184.7411,78096.66817,1028658.15,552624.1765,476185.1213,3293.17
case_527,0.515085997,1.161333824,0.594574816,3.455112864,0.21966139,0.682613188,0.2579597,0.30904546,0.272394733,0.206468232,0.273409338,0.332072672,472899.335,75403.00799,1022680.14,549930.5163,472899.7152,3270.17
case_528,0.558329277,0.745852052,0.795929695,3.924650318,0.309718204,0.489679112,0.232200319,0.380033066,0.271894188,0.283017697,0.236048035,0.213720832,474936.2006,87622.24409,1036935.58,562149.7524,474936.5808,3248.67
case_529,0.623293925,0.719467868,1.227087525,3.450636134,0.266059561,0.609087733,0.32714582,0.222170472,0.276108312,0.207729952,0.367926638,0.379450043,464639.6832,74608.186,1013628.27,549135.6943,464640.0634,3293.33
case_530,0.945558774,1.410796387,1.151918961,3.490472178,0.278151014,0.585392171,0.370290698,0.361141566,0.249591994,0.204666393,0.221010303,0.337188057,483737.8022,81348.63878,1039460.81,555876.1471,483738.1824,3309.67
case_531,0.584429772,0.695790741,1.070802596,3.683799159,0.2340447,0.778146091,0.329161297,0.202861881,0.252887174,0.215799498,0.338627651,0.261176867,457929.6163,72228.31218,1004540.46,546755.8205,457929.9859,3281.83
case_532,0.650653349,1.296186965,1.397102863,3.01475363,0.305259819,0.283032818,0.285151298,0.272161273,0.278438019,0.292187095,0.304706108,0.23088218,479708.328,105335.0851,1059419.05,579862.5934,479708.7187,3290.83
case_533,0.796869472,1.373519923,1.458795578,3.047275465,0.290839717,0.740541863,0.238313544,0.389440692,0.254405987,0.229593846,0.387774659,0.31094378,476349.1498,71257.08829,1021982.93,545784.5966,476349.5299,3314.33
case_534,0.537928711,0.577634255,1.093235506,3.949981564,0.213173831,0.654783747,0.214491174,0.204381838,0.21188054,0.294334082,0.380903279,0.307857456,447620.8387,73100.75734,995107.36,547628.2657,447621.1978,3285.67
case_535,0.847746201,0.965950271,0.822940186,3.891845068,0.38806093,0.569484368,0.250855817,0.330426839,0.299853199,0.280722289,0.20355138,0.30751416,490228.5274,80832.06941,1045432.91,555359.5778,490228.9181,3285.5
case_536,0.867111367,1.200003507,0.929578976,3.421231181,0.20691865,0.721288548,0.37198995,0.369758566,0.236047758,0.237986812,0.360357484,0.222864242,483505.8518,74716.24404,1032596.55,549243.7524,483506.2426,3302.83
case_537,0.550648358,1.184838343,1.241131553,3.749322373,0.29919189,0.751415053,0.372459871,0.256653978,0.271269847,0.263050318,0.288734052,0.331055286,477876.9389,71752.66045,1024005.81,546280.1371,477877.319,3299.83
case_538,0.608902497,1.490203596,0.754917821,3.914363752,0.242371103,0.596146637,0.361679584,0.202194048,0.215194851,0.221682322,0.35104994,0.36854359,487455.1123,75609.97144,1037438.26,550137.4798,487455.503,3300.83
case_539,0.722772578,1.475308423,1.384122646,3.422629257,0.32828842,0.708290283,0.225110888,0.393284144,0.252273437,0.226339834,0.344123126,0.212727153,472005.695,75797.99623,1022181.78,550325.5046,472006.0752,3307.17
case_540,0.680983055,1.180978829,1.238454399,3.580879026,0.277049416,0.218166222,0.397187468,0.381093614,0.216187732,0.266993005,0.277089842,0.340950088,499606.8106,117510.4266,1091486.59,592037.9666,499607.2118,3284.17
case_541,0.583042614,1.298202636,1.074497041,3.332118998,0.399303797,0.566900125,0.384025605,0.337095239,0.250704198,0.264167106,0.387306055,0.201456573,501181.1904,80028.56984,1055578.62,554556.0782,501181.5917,3288.83
case_542,0.781227939,0.546507357,1.264633815,3.988895836,0.320000776,0.221961776,0.358788315,0.24638276,0.274888303,0.232682766,0.231038665,0.235820832,477757.3363,125474.1648,1077607.74,600001.7048,477757.7165,3263.33
case_543,0.663781045,0.820374645,0.837123576,3.655285901,0.375661723,0.469080747,0.256166173,0.294365812,0.290983671,0.200972198,0.392121475,0.206800754,480751.0118,84913.2873,1040039.6,559440.7956,480751.392,3269.5
case_544,0.633703034,0.887360968,0.980162085,3.849229483,0.206061636,0.633182229,0.291804577,0.238636339,0.213919094,0.252446156,0.290795755,0.237775567,458876.352,78915.36934,1012173.93,553442.8777,458876.711,3281.67
case_545,0.98296246,1.245265143,0.713061289,3.540513029,0.283466676,0.641100156,0.292015875,0.355189279,0.254507855,0.269644843,0.215562129,0.265829474,485183.7302,80024.7061,1039582.34,554552.2144,485184.121,3295.17
case_546,0.507619519,0.543520994,1.167580165,3.6020385,0.308413162,0.431309744,0.333937133,0.225955699,0.21473829,0.29733252,0.239923921,0.245430245,462643.199,91906.30833,1028930.55,566433.8483,462643.5686,3250.5
case_547,0.804791817,0.512254534,0.736129887,3.637845034,0.286587147,0.356144672,0.329387696,0.320740601,0.20232673,0.267997191,0.214997793,0.202792619,475861.6368,104941.1103,1055179.62,579468.6503,475862.017,3242
case_548,0.828541516,0.630775305,1.110270105,3.279834526,0.309919949,0.626401008,0.373281473,0.223200579,0.24176655,0.227503835,0.327221747,0.255068234,471159.5328,78246.91065,1023784.78,552774.419,471159.913,3287.33
case_549,0.755700264,0.615808059,1.33007326,3.556852581,0.332829774,0.229394596,0.384815867,0.357895173,0.226202869,0.214388506,0.381351307,0.345702933,497064.0576,109727.1123,1081161.32,584254.6207,497064.4483,3282.17
case_550,0.980622458,0.593992925,1.033636,3.898373723,0.393755756,0.306023335,0.368906319,0.280453618,0.222417552,0.275431379,0.383945246,0.235237703,502356.8986,98398.27829,1075123.67,572925.8183,502357.2998,3285.33
case_551,0.811346737,0.603650409,1.130376922,3.649825693,0.390882034,0.475776866,0.229164742,0.365656008,0.222881123,0.293133069,0.262836825,0.302844385,479061.9821,85308.71892,1038746.56,559836.2589,479062.3622,3279.5
case_552,0.639387918,1.430332929,0.700882039,3.908305132,0.377813231,0.267309344,0.333229072,0.247618465,0.293110171,0.205842804,0.297804298,0.354967602,505226.5469,103605.6497,1083199.77,578133.1581,505226.9482,3283.33
case_553,0.87602353,1.239287537,1.246098805,3.787856519,0.390419542,0.42869901,0.24578336,0.243452784,0.27962802,0.2647612,0.395399212,0.210125064,484543.5514,86112.15515,1045029.82,560639.6635,484543.9421,3312.5
case_554,0.832022559,0.978676145,0.897393874,3.111503538,0.247301483,0.630637129,0.353185575,0.354590889,0.203103181,0.234993179,0.306696756,0.355812919,485205.6845,76447.54793,1036027.13,550975.0563,485206.0752,3288.17
case_555,0.801903562,1.445538083,1.325087962,3.117877433,0.247577769,0.762678288,0.376462837,0.258168799,0.221486618,0.268305549,0.311242101,0.364228122,478670.449,71087.14707,1024133.56,545614.6237,478670.8291,3317.5
case_556,0.580735222,0.656338987,0.766571014,3.322402392,0.342122566,0.758889172,0.390723441,0.242323149,0.222128478,0.238786215,0.328527674,0.371946087,484369.1635,71024.18711,1029767.52,545551.6955,484369.5437,3265.67
case_557,0.520599913,1.136206854,0.82722934,3.620238921,0.293004089,0.42555785,0.333464597,0.306933453,0.212581277,0.22617331,0.25856057,0.207015987,479175.9878,95275.17291,1048826.96,569802.6813,479176.368,3253.17
case_558,0.792186082,1.217744474,1.400921976,3.524653975,0.353159448,0.757638718,0.267696722,0.281470034,0.234617231,0.282026159,0.315412943,0.39562663,477630.6691,70131.15645,1022138.13,544658.6648,477631.0598,3315.5
case_559,0.513168345,0.526127231,1.190655689,3.457536591,0.326252189,0.683137062,0.248351033,0.273102625,0.211401516,0.230578049,0.313294339,0.399093046,458556.7219,73233.80301,1006172.83,547761.2797,458557.0915,3275.17
case_560,0.967668243,0.958575277,1.102499925,3.608363639,0.399039682,0.249465022,0.227045242,0.302769802,0.292668946,0.234715538,0.357337623,0.299577598,490482.8227,106083.6055,1070938.68,580611.1455,490483.2134,3295.33
case_561,0.710624788,0.985730947,1.404362,3.878832041,0.344860111,0.265360281,0.392329942,0.340721684,0.265983734,0.236616174,0.238354011,0.319079072,491503.6368,109111.9859,1074987.56,583639.5259,491504.0275,3290.5
case_562,0.642925518,0.596870975,1.175679186,3.627538319,0.369264803,0.492147929,0.257052152,0.374591046,0.244062557,0.241994619,0.303971383,0.218424985,470748.5482,86318.39019,1031445.42,560845.9302,470748.9283,3265.17
case_563,0.634763977,1.414928969,1.204439942,3.647010217,0.288052591,0.730818012,0.2377057,0.201446715,0.234103523,0.288002306,0.365093451,0.233701643,466878.0864,72963.8796,1014221.67,547491.3879,466878.456,3303.17
case_564,0.808612543,0.514622146,0.710505676,3.822227657,0.296896062,0.397647284,0.324698871,0.202380523,0.258339162,0.254659447,0.378806479,0.37350347,483954.1766,84610.77546,1042939.23,559138.2838,483954.5568,3276
case_565,0.702279599,1.380152183,1.186624685,3.51558711,0.27235611,0.505348571,0.238795874,0.373312064,0.2344363,0.204595427,0.378202126,0.389184813,481463.3472,79171.86467,1035010.29,553699.373,481463.7274,3303.67
case_566,0.799610841,0.655620509,1.259705573,3.528595227,0.352864762,0.553724378,0.274177982,0.238105929,0.221132509,0.289572956,0.312940281,0.358047308,469423.511,78210.90186,1022013.32,552738.4102,469423.8912,3298.67
case_567,0.753910832,1.337996226,1.48666333,3.806338013,0.328650575,0.603752154,0.312172119,0.268239521,0.238038777,0.241178739,0.398037766,0.24609034,480414.9504,76708.5404,1031498.92,551236.0487,480415.3306,3319
case_568,0.613902435,0.916181729,1.147628277,3.776569919,0.337217331,0.515822556,0.320912088,0.328413568,0.236686892,0.237703148,0.246037548,0.381544053,480471.1402,81782.58112,1036629.13,556310.1211,480471.5203,3283
case_569,0.516128137,1.080249874,0.728219178,3.143042211,0.361260546,0.308933865,0.229337283,0.348464789,0.209171867,0.22872044,0.369843214,0.299000061,491066.4317,98657.81394,1064096.3,573185.3223,491066.8224,3250.83
case_570,0.778444992,1.046738602,0.625815737,3.376755242,0.33647102,0.712598969,0.325113697,0.388733611,0.261283041,0.282852234,0.266029379,0.209222037,492045.6816,77273.94491,1043691.36,551801.4533,492046.0723,3276
case_571,0.859769645,0.545592741,1.451668119,3.554133593,0.206432391,0.540316473,0.34729801,0.370420819,0.239922997,0.242954149,0.292026056,0.289380738,461918.4979,81790.3086,1018090.06,556317.8169,461918.8675,3300
case_572,0.545443996,1.142526819,0.63177377,3.356581886,0.279749352,0.441500366,0.393082707,0.362736339,0.210901023,0.268543313,0.211243795,0.300453974,491921.1898,91508.37478,1057801.37,566035.9148,491921.591,3252.67
case_573,0.914983188,1.400735106,1.231171884,3.177779334,0.231156374,0.598421283,0.217942266,0.275361229,0.296977875,0.259077974,0.393967545,0.348691087,470420.1005,74239.76889,1019038.45,548767.2772,470420.4806,3317.17
case_574,0.695158047,0.812839383,1.251518113,3.868173953,0.260465407,0.789517031,0.284530084,0.291276395,0.249331415,0.223654026,0.287057829,0.253936641,458907.2189,73167.70772,1006457.13,547695.2161,458907.5885,3295
case_575,0.926237317,0.748691394,1.417293905,3.637423078,0.355425285,0.572747527,0.291644443,0.22871044,0.257401142,0.236124671,0.326079065,0.236870053,466269.5664,80402.78256,1021052.25,554930.2909,466269.936,3308.17
case_576,0.950961964,0.727172195,1.131985175,3.000814818,0.365906984,0.694022245,0.295251161,0.280019004,0.293204784,0.281013717,0.396180228,0.241412479,483626.2992,73049.16691,1031049.86,547576.6436,483626.6794,3300.17
case_577,0.571790544,0.831488876,1.138676427,3.476319741,0.287452445,0.342106685,0.273711214,0.34758789,0.204292059,0.274399285,0.243823072,0.239804458,469735.2739,102513.4464,1046627.51,577040.9864,469735.6541,3258
case_578,0.653245951,1.315433187,0.564936073,3.448360597,0.304755099,0.644080571,0.388650327,0.255697252,0.264814493,0.21487317,0.251667859,0.364784782,491374.224,76657.58337,1042403.76,551185.0917,491374.6147,3284.83
case_579,0.745499856,1.170604271,0.785108402,3.327581915,0.295196972,0.280993641,0.395914029,0.242933006,0.298559283,0.292463148,0.391831414,0.262088387,505677.6173,99504.73308,1079549.8,574032.2731,505678.0186,3281.67
case_580,0.656032714,0.567312703,1.380281695,3.128577629,0.356413842,0.526361536,0.209875871,0.337395921,0.260756104,0.260033938,0.351739626,0.220936406,461540.8406,82294.97005,1018217.19,556822.4784,461541.2102,3278.67
case_581,0.639363594,0.82462125,1.103570403,3.757688448,0.242584912,0.541618564,0.343819479,0.273672082,0.200482762,0.281800476,0.247706625,0.300510623,466428.6106,82536.35879,1023344.8,557063.8671,466428.9802,3279.83
case_582,0.946164758,1.004351888,0.884243196,3.438137856,0.281968759,0.598130288,0.2839907,0.301288218,0.256320781,0.213106758,0.34164341,0.314396094,478576.3699,77399.19976,1030351.58,551926.7081,478576.7606,3297.67
case_583,0.689696337,0.903645285,1.460149047,3.010924865,0.292280843,0.53261417,0.291069891,0.317507489,0.265084797,0.235006938,0.268150911,0.225922081,462057.9322,85278.47407,1021717.63,559806.0141,462058.3018,3290.83
case_584,0.896180289,0.80212757,1.036483136,3.864547452,0.367114125,0.266466343,0.378329481,0.24987379,0.279447383,0.277887802,0.256183699,0.259831251,494566.0579,108791.9289,1077728.94,583319.4689,494566.4486,3279
case_585,0.776846671,0.970512477,1.44243986,3.823364883,0.226742014,0.305624157,0.303183306,0.357085766,0.291370542,0.229660598,0.397783598,0.326508408,481034.4,94169.73156,1049579.36,568697.2399,481034.7907,3309.33
case_586,0.593474313,0.542155638,0.514908046,3.657710672,0.339596108,0.248168552,0.250670744,0.266266611,0.248347137,0.222963653,0.286854078,0.266764417,484788.5962,113744.8002,1072907.45,588272.3402,484788.9869,3228.5
case_587,0.925559188,0.917522107,0.867133343,3.460453348,0.200553715,0.506771421,0.360720178,0.396711166,0.255513605,0.273623633,0.277956778,0.306574777,483332.1715,82923.49287,1040630.16,557451.0012,483332.5517,3289.17
case_588,0.672007017,1.263704022,1.044660954,3.268773908,0.257417694,0.551299274,0.255720003,0.37951874,0.293332728,0.284471245,0.257200484,0.34779738,479931.7776,79465.22388,1033772.59,553992.7322,479932.1578,3290.17
case_589,0.821398852,1.322260741,0.61057944,3.547975857,0.212463735,0.679961848,0.302300061,0.342969458,0.29451923,0.256858338,0.22960899,0.372703776,485558.5152,74704.55781,1034636.88,549232.0662,485558.9059,3292.5
case_590,0.90903225,1.089754803,1.119376136,3.263294834,0.366247443,0.4126599,0.228016592,0.360720534,0.299272415,0.297858373,0.333051284,0.352943625,492078.2698,84869.23433,1051319.24,559396.7427,492078.6605,3301.83
case_591,0.58370375,1.344789576,1.049867978,3.113332245,0.359543823,0.285545863,0.275535685,0.260829721,0.279296296,0.285531138,0.278005769,0.255438353,488896.4995,105345.1878,1068614.43,579872.7278,488896.8902,3271.33
