#,Job_ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,District Cooling [kWh],c1: Interior Lighting[kWh],c2: Total Energy [kWh],c4: Annual Total Peak Values[kWh],c5: Annual and Peak Values-Cooling [kWh],c7: Not Comfortable[Hours]
123,case_124,0.953275754,1.002592024,0.702701053,3.974142424,0.325106896,0.530359537,0.35581876,0.297572926,0.240866554,0.276378677,0.274110141,0.236786052,494753.8992,83388.53515,1052513.33,557916.0435,494754.3005,3290.33
124,case_125,0.885425793,1.48244374,1.276769497,3.257579725,0.290219421,0.525893429,0.232804187,0.314876276,0.2469233,0.216442476,0.313137281,0.321201575,474323.2454,81476.4589,1030177.06,556003.9672,474323.6256,3310.67
125,case_126,0.983368659,0.817219713,1.47003851,3.759714721,0.222453987,0.435488503,0.371670186,0.302879012,0.245763219,0.251939295,0.220808511,0.201450695,461319.3658,94879.01288,1030579.84,569406.5529,461319.7354,3303.33
126,case_127,0.57112593,1.438037696,0.590593521,3.112132035,0.217762934,0.330916068,0.203743305,0.257454831,0.238996378,0.261518102,0.343036134,0.313100057,479091.7402,94794.61233,1048262.17,569322.1207,479092.1203,3268.5
127,case_128,0.563889168,0.686561141,1.370821875,3.906462741,0.381685416,0.421570123,0.30534286,0.357245,0.252716412,0.223435156,0.228722407,0.394576021,479693.9558,87920.3538,1041989.94,562447.8621,479694.336,3278.67
128,case_129,0.522404842,0.952577119,0.724090307,3.841050499,0.360950438,0.735185641,0.206501606,0.262409739,0.282563621,0.224190367,0.377681865,0.262474884,475272.2938,71859.64171,1021508.97,546387.1501,475272.6739,3279
129,case_130,0.700393984,0.531582404,0.696351383,3.83828473,0.349973959,0.70998187,0.391113113,0.349642418,0.239945917,0.225361808,0.230464678,0.233352103,482703.8621,78538.05296,1035616.61,553065.5613,482704.2528,3247
130,case_131,0.925404815,1.130253154,0.632813213,3.799460818,0.354698355,0.613530301,0.292522862,0.312875396,0.211768853,0.26092227,0.320287578,0.281165171,496114.9565,77594.0336,1048079.45,552121.5419,496115.3578,3297
131,case_132,0.925579039,0.59572752,1.262068851,3.092011555,0.2879731,0.217886499,0.284727083,0.367351639,0.207772328,0.226900095,0.274763122,0.237515661,477696.7747,128310.4033,1080383.46,602837.975,477697.1549,3265.33
132,case_133,0.83672296,0.749955242,0.72486643,3.401345915,0.39524453,0.724032749,0.260825134,0.382344367,0.25562777,0.208101485,0.289753734,0.282048718,484636.8912,75150.78811,1034161.76,549678.2965,484637.2819,3272.33
133,case_134,0.679217398,0.776796229,0.870774826,3.801023881,0.322188323,0.300213787,0.317874212,0.329392579,0.293690479,0.233167384,0.378308647,0.28098234,494773.4246,97257.52489,1066401.84,571785.0649,494773.8154,3268.67
134,case_135,0.748384003,0.570753156,0.882799798,3.308760921,0.329931733,0.694123351,0.244699449,0.293344626,0.249688033,0.253099241,0.201363076,0.290441,463317.7824,78256.06328,1015954.65,552783.5716,463318.152,3261
135,case_136,0.560824372,0.893744149,1.413246329,3.912029238,0.249391882,0.440313828,0.343836626,0.216693633,0.282054433,0.287164579,0.395592147,0.213742581,472404.6096,84564.98064,1031347.54,559092.489,472404.9898,3300.17
136,case_137,0.516580522,0.904219673,0.911534846,3.980736364,0.218415774,0.332378688,0.301941941,0.335707095,0.232309631,0.237839149,0.235348789,0.367405819,477028.4957,97157.70105,1048562.67,571685.2094,477028.8758,3258.5
137,case_138,0.911692451,1.02087789,1.020581682,3.646291137,0.211413346,0.239988704,0.224970491,0.266132696,0.298939922,0.249730105,0.287543392,0.340423937,471991.6925,108940.9679,1055310.72,583468.4763,471992.0621,3293.33
138,case_139,0.990734506,1.100112597,0.811409346,3.463147699,0.251544037,0.4520752,0.298352997,0.389967396,0.253177308,0.245077733,0.30491059,0.229487,484577.111,88623.26945,1047574.49,563150.7778,484577.5018,3292.33
139,case_140,0.825429525,0.651154629,1.324309699,3.192359965,0.39128055,0.669317071,0.297138925,0.311443424,0.291880725,0.228672,0.295196208,0.262093198,471866.3453,76683.80613,1022928.28,551211.3145,471866.7254,3294.67
140,case_141,0.610537148,0.798188684,0.822976601,3.449962262,0.301702533,0.373673308,0.285995036,0.206882532,0.273987393,0.265848264,0.353706109,0.378917182,477504.456,87403.11936,1039283.91,561930.6277,477504.8362,3270.5
141,case_142,0.524564397,1.469569408,0.677573749,3.984811951,0.385284215,0.208516271,0.21628976,0.200795823,0.228045918,0.282597516,0.303642578,0.36132668,498522.6154,114425.0085,1087317.33,588952.5485,498523.0166,3271.5
142,case_143,0.632250062,0.596802984,0.500834665,3.997895325,0.228237399,0.764152405,0.393030028,0.218305504,0.20434011,0.222680158,0.325517904,0.274171605,479080.631,72775.56978,1026232.04,547303.0781,479081.0112,3268.83
143,case_144,0.570441427,0.556939964,1.335521587,3.354903226,0.248026188,0.422141756,0.238851152,0.301276243,0.272601635,0.268760321,0.246574553,0.307902098,452482.5254,89534.28867,1016401.05,564061.797,452482.8845,3270.17
144,case_145,0.754632987,0.841996935,1.101845496,3.815873906,0.398918491,0.352239305,0.201818554,0.39725867,0.285421563,0.249414223,0.211333767,0.230902963,481562.7696,101425.5186,1057363.36,575953.0586,481563.1603,3267.67
145,case_146,0.670218063,0.539860562,0.714809456,3.853631603,0.39750496,0.308937941,0.222814806,0.333220177,0.201454203,0.230456077,0.358873544,0.322615529,488333.2502,97218.82415,1059925,571746.3642,488333.641,3250.83
146,case_147,0.871030252,1.012688678,0.614360828,3.483919159,0.358481178,0.31089118,0.365549241,0.259263435,0.203320669,0.23262824,0.310194738,0.350632451,501932.4394,98990.50729,1075291.57,573518.0156,501932.8406,3281.67
147,case_148,0.981173948,1.018061315,1.394969868,3.844336621,0.310794371,0.217010557,0.300463461,0.237792358,0.218268907,0.204249082,0.310395904,0.270825444,480120.9283,121379.4554,1075875.91,595907.0271,480121.3085,3307.33
148,case_149,0.918124212,0.61348374,1.289550361,3.456700964,0.231983561,0.480930685,0.390494497,0.373265396,0.267309571,0.257425776,0.237968257,0.360902944,473357.713,84354.66017,1032090.02,558882.1685,473358.0931,3294.5
149,case_150,0.737830881,1.478604199,0.722248064,3.854771632,0.316184804,0.22478744,0.393422448,0.30851087,0.213443522,0.280494362,0.394583333,0.399890044,525025.0368,105197.7956,1104584.16,579725.3356,525025.4486,3300.33
150,case_151,0.744160565,1.070486318,1.213379704,3.656890133,0.222935365,0.707734368,0.253129776,0.309467761,0.281444201,0.270842381,0.283800075,0.214085,459250.6512,76083.3746,1009716.12,550610.8829,459251.0102,3299.67
151,case_152,0.696518239,0.550624339,0.651011244,3.271188987,0.220971787,0.495495549,0.288568311,0.2589021,0.278459962,0.217131097,0.223888359,0.30852634,461697.3926,86294.0993,1022372.81,560821.6076,461697.7622,3244.5
152,case_153,0.651866138,1.458862782,0.892472913,3.030562379,0.262605497,0.716944193,0.272044999,0.323837451,0.240229019,0.226023277,0.35417661,0.257183803,479637.6816,74193.18232,1028206.52,548720.6907,479638.0618,3291.17
153,case_154,0.886988912,1.23986546,1.180058123,3.215413677,0.390720171,0.771584363,0.263511707,0.368785745,0.242795473,0.268176885,0.366840178,0.251409296,487635.72,71837.88442,1033846.74,546365.3928,487636.1107,3310.83
154,case_155,0.757428697,0.983826274,0.957864557,3.390564274,0.331706913,0.317243295,0.212890313,0.396787928,0.296028763,0.215087775,0.318547942,0.314212512,484883.0554,97687.09677,1056944.17,572214.6368,484883.4461,3274.67
155,case_156,0.746443924,0.701445871,0.781779347,3.05418494,0.281676802,0.762853106,0.234648215,0.377561741,0.218550755,0.290675834,0.355325893,0.212333314,472351.9046,73323.39744,1020053.27,547850.9058,472352.2848,3268.5
156,case_157,0.642274931,0.679777681,1.018011098,3.761728963,0.381356461,0.729808527,0.287408402,0.252217205,0.228402216,0.211561614,0.365016488,0.395323259,476529.9053,70415.26802,1021321.84,544942.7764,476530.2854,3288
157,case_158,0.984115879,1.275319787,0.867153658,3.962999216,0.328741765,0.604293306,0.386932159,0.368150354,0.215136842,0.270104073,0.336267453,0.354799725,511368.1162,75386.06454,1061119.82,549913.5729,511368.5174,3316.33
158,case_159,0.615725557,1.318819478,0.712312863,3.80630897,0.228864709,0.29228362,0.349327662,0.366332451,0.260121699,0.213539781,0.265754523,0.304244079,495306.4618,104476.448,1074153.62,579003.988,495306.8525,3268.67
159,case_160,0.88196949,1.021752051,1.468345191,3.878500477,0.203449624,0.729215605,0.221261382,0.248905301,0.234837878,0.229928436,0.249598809,0.283274838,446795.9443,75352.71603,996534.69,549880.2244,446796.3034,3313.5
160,case_161,0.634752733,1.257870257,1.419787875,3.848816662,0.378534834,0.692115033,0.265580088,0.214981418,0.252227704,0.22887588,0.210385169,0.225302894,464044.3526,79917.37647,1018342.32,554444.8848,464044.7222,3301.83
161,case_162,0.786374731,1.071166955,1.252529455,3.444286602,0.279908721,0.710131106,0.31427627,0.299614911,0.250607464,0.248739118,0.25569167,0.302923068,468159.648,75515.59484,1018054.53,550043.1032,468160.0282,3302
162,case_163,0.616122628,1.023516477,1.05795831,3.436834886,0.343354032,0.689283952,0.366912886,0.208503128,0.209104414,0.264899515,0.269751492,0.231117043,473257.0867,78263.09402,1025897.84,552790.6024,473257.4563,3280.33
163,case_164,0.908209815,0.624683959,1.104839333,3.045820846,0.387973755,0.668109084,0.384246892,0.397096487,0.213891441,0.233662397,0.255778052,0.325726983,488552.2752,77220.6443,1040145.77,551748.1526,488552.6659,3282.67
164,case_165,0.871994394,1.308695364,0.793905052,3.338390501,0.266047719,0.429300024,0.34437503,0.392393884,0.251946322,0.229770921,0.393195803,0.395661646,506922.1238,82732.26941,1064021.46,557259.8094,506922.5251,3302.33
165,case_166,0.836054838,1.388415872,1.039916732,3.640452318,0.338855865,0.718562446,0.268827691,0.375837689,0.2431287,0.271743919,0.383422654,0.280074288,491940.3562,72024.8641,1038337.01,546552.3724,491940.7469,3312.67
166,case_167,0.549712384,1.039049675,0.840621616,3.294865688,0.364415155,0.210497641,0.322461751,0.205854425,0.217454179,0.291797726,0.246105791,0.294108932,492775.1981,124976.7874,1092123.49,599504.3274,492775.5888,3246.67
167,case_168,0.78059481,1.126170595,0.935408822,3.521489615,0.376540719,0.240188279,0.330667454,0.277434108,0.271489528,0.292858981,0.351907493,0.229990147,504149.7437,110580.3972,1089098.07,585107.9372,504150.145,3278.17
168,case_169,0.595122377,0.887005611,1.406780878,3.91030094,0.304112266,0.572132882,0.205531001,0.257725105,0.257257312,0.222296666,0.351081459,0.243453268,455280.1229,79201.2861,1008864.78,553728.7944,455280.4925,3298
169,case_170,0.579955235,0.598867902,1.245670115,3.290418783,0.327512589,0.408813258,0.345657112,0.223157172,0.295621896,0.259480951,0.254435642,0.220071432,465667.7203,93717.61064,1033765.4,568245.119,465668.0899,3258
170,case_171,0.714909211,1.187911225,0.949238601,3.930593864,0.230459267,0.296849026,0.37525372,0.355018665,0.231633456,0.204157512,0.223752788,0.398981254,491494.7347,102715.3743,1068582.03,577242.9144,491495.1254,3277.17
171,case_172,0.89384642,0.746376252,0.768428106,3.315184968,0.320792563,0.230873487,0.276148954,0.223530861,0.254206744,0.214020884,0.38279255,0.267902847,486150.2237,112559.2021,1073083.05,587086.7421,486150.6144,3271.17
172,case_173,0.552971455,1.417819133,1.436828778,3.349879171,0.247667876,0.684535225,0.376554201,0.28174066,0.293166685,0.292070918,0.358299273,0.248057953,477764.5594,73884.90654,1026025.73,548412.4149,477764.9395,3310.5
173,case_174,0.730709589,0.828669594,1.459803078,3.97719591,0.38854288,0.273205151,0.346875655,0.338619089,0.242135203,0.201588835,0.250451688,0.338041969,487333.2605,107619.2838,1069325.8,582146.8238,487333.6512,3291.17
174,case_175,0.700798029,1.006872155,1.304243445,3.244493268,0.299430891,0.215283191,0.355568263,0.291579177,0.212142229,0.273658952,0.37899654,0.314836939,493447.849,113476.7137,1081295.88,588004.2537,493448.2397,3285.67
175,case_176,0.70383552,1.421173803,0.974299273,3.763603583,0.328175856,0.491986451,0.26281807,0.225195063,0.261245326,0.275341956,0.35639808,0.278365441,483857.9011,81409.66687,1039641.89,555937.1752,483858.2918,3299.67
176,case_177,0.631604702,0.854243591,0.879745574,3.661963778,0.354195625,0.263541125,0.37102655,0.348605491,0.297538421,0.29032311,0.326871061,0.255356726,505679.8771,105181.2639,1085228.58,579708.8039,505680.2784,3261.5
177,case_178,0.812870251,0.721696305,0.977706262,3.281511028,0.261283961,0.719428293,0.39772438,0.338681618,0.270836591,0.224680268,0.298926619,0.392752959,483806.8541,72108.1562,1030289.37,546635.6645,483807.2342,3290
178,case_179,0.876169796,1.163515925,1.397354377,3.165629342,0.242320582,0.237122772,0.32930146,0.382971105,0.222277054,0.291293461,0.29585673,0.273512188,486446.0304,114338.296,1075157.86,588865.836,486446.4211,3299.67
179,case_180,0.937185918,0.922452623,0.913772636,3.265217095,0.21027778,0.22277075,0.307499793,0.222278147,0.26965929,0.240340406,0.28359207,0.202619155,476689.4774,124886.7496,1075952.83,599414.2896,476689.8682,3271
180,case_181,0.921884635,0.744512353,0.699294358,3.680198512,0.252114018,0.482213305,0.348362166,0.301741293,0.248863036,0.276150252,0.307744992,0.344067183,487745.713,81997.77877,1044116.6,556525.2871,487746.1037,3284.5
181,case_182,0.806240447,0.936575611,1.061660479,3.511277904,0.220174341,0.335723997,0.338061355,0.302976885,0.226963991,0.282110393,0.322657653,0.278798875,478362.5088,96185.46372,1048924.06,570713.0037,478362.8995,3285.17
182,case_183,0.530605397,0.956644113,0.739739479,3.675983831,0.206104713,0.768085934,0.293146304,0.345384919,0.225733761,0.277047456,0.350773394,0.23880263,473309.8867,72356.38566,1020043.95,546883.894,473310.2669,3274
183,case_184,0.70952943,0.534625358,1.382786588,3.333661574,0.371715676,0.774789475,0.260093713,0.24058669,0.263773763,0.221841388,0.249097989,0.284908721,452956.8595,74308.2711,1001649.23,548835.7794,452957.2291,3286.67
184,case_185,0.716236804,1.360229297,1.342128846,3.746883134,0.251088096,0.72299652,0.360724152,0.284330579,0.273104629,0.228212215,0.327322693,0.291526244,477137.3059,72964.73469,1024478.49,547492.243,477137.6861,3313.5
185,case_186,0.767074668,0.790406247,1.154237597,3.554935571,0.293367916,0.414913926,0.385993077,0.365432838,0.216808485,0.239828543,0.372968714,0.241953548,488352.5011,89026.9036,1051752.32,563554.4119,488352.8918,3285.83
186,case_187,0.729275291,0.78823499,1.49615675,3.179157745,0.220434182,0.725204267,0.237384713,0.298072713,0.242477264,0.278940063,0.207467517,0.203900702,442542.7987,79491.54165,996421.72,554019.05,442543.1472,3295
187,case_188,0.618174157,0.81316482,1.333331444,3.74272531,0.302465955,0.65162793,0.284192878,0.372585852,0.223534795,0.215357638,0.317969984,0.268330779,467442.9936,77126.64774,1018949.15,551654.1561,467443.3632,3291.83
188,case_189,0.52061234,1.040812475,0.748491146,3.692788691,0.395624449,0.519530167,0.341564397,0.322476827,0.288353719,0.278053559,0.292477388,0.255292372,499146.5107,82378.70553,1055894.73,556906.2139,499146.912,3265
189,case_190,0.587749589,0.805400184,1.233599505,3.37101219,0.257514534,0.765812547,0.36460616,0.3471291,0.206468154,0.284632927,0.340378838,0.398102428,479431.4765,69785.7951,1023593.01,544313.3034,479431.8566,3294
190,case_191,0.765950568,0.724844476,1.046805058,3.520890676,0.30017018,0.609698737,0.222999518,0.307844556,0.242600598,0.221603021,0.341819554,0.381403655,467573.135,75276.54968,1017229.18,549804.058,467573.5152,3293.17
191,case_192,0.588572727,0.771826943,0.595709993,3.004548343,0.380775651,0.767776675,0.384988265,0.248851305,0.285489235,0.274365168,0.23997051,0.277365632,490533.0038,74001.89552,1038907.12,548529.4039,490533.4051,3250.67
192,case_193,0.940148846,1.199084548,1.237163737,3.141918757,0.398623592,0.453433931,0.270423721,0.391748749,0.29271761,0.229002816,0.282783559,0.200719675,485822.4518,90394.60422,1050590.76,564922.1126,485822.8426,3300.83
193,case_194,0.568813414,1.236825499,0.775139393,3.316106252,0.357251109,0.272116272,0.220088315,0.371726557,0.243393306,0.223326929,0.38477842,0.329047431,495843.6912,101648.7287,1071862.96,576176.2371,495844.0819,3264.5
194,case_195,0.853176498,1.474264439,1.076046921,3.481608945,0.262750967,0.388021644,0.394771137,0.300346013,0.222369226,0.233546497,0.385764267,0.33995078,498637.2019,87706.77132,1060713.64,562234.2797,498637.6032,3309.67
195,case_196,0.541747009,1.181111929,0.842097066,3.779055483,0.325665741,0.216029702,0.236671481,0.255188858,0.270254769,0.243559144,0.379972479,0.202420365,488680.4525,117337.9517,1080391.22,591865.4917,488680.8432,3261.33
196,case_197,0.592832233,0.601823216,0.703947457,3.298798107,0.320913273,0.661044321,0.334784955,0.203611247,0.298205224,0.252525551,0.227426376,0.279423265,468793.0368,78122.35254,1021294.49,552649.8609,468793.417,3244.5
197,case_198,0.639905953,1.367302697,1.136407761,3.017894703,0.328641501,0.457407379,0.307090818,0.219820789,0.255982383,0.243985573,0.20525598,0.333999736,474063.311,88770.34493,1037211.09,563297.8533,474063.6912,3284
198,case_199,0.994180463,0.863734406,0.537283041,3.784286576,0.324142626,0.555334407,0.354485319,0.314503792,0.250919573,0.238816407,0.390735385,0.347427175,508123.4083,76471.30043,1058961.38,550998.8088,508123.8096,3308
199,case_200,0.657388932,1.299634913,1.162654613,3.446921097,0.340106193,0.798716112,0.212491859,0.240408122,0.268334748,0.272837647,0.269106262,0.302460495,467456.5315,71786.48401,1013622.51,546313.9924,467456.9011,3300.5
200,case_201,0.690670619,1.170530778,0.84760736,3.493521307,0.236948534,0.32863427,0.286153636,0.20242446,0.248716175,0.214555639,0.320605823,0.357320453,473939.0304,95229.50477,1043545.99,569757.0131,473939.4106,3281.67
201,case_202,0.834462351,1.056895569,1.489548816,3.641648839,0.255875701,0.232968294,0.368426073,0.327888377,0.212930022,0.25386786,0.209633108,0.395793353,482265.9811,116159.0677,1072799.89,590686.6077,482266.3718,3299.17
202,case_203,0.659462756,0.645492078,1.09062803,3.51537937,0.391718225,0.56998738,0.345201614,0.258846286,0.207253316,0.24428285,0.257031267,0.364646366,475198.511,79880.54426,1029456.12,554408.0526,475198.8912,3272.67
203,case_204,0.693397656,1.118678813,0.669581683,3.934075461,0.342854294,0.531381163,0.256096601,0.289722526,0.284483211,0.297783677,0.287191887,0.204614547,489053.5478,82850.46185,1046276.69,557377.9702,489053.9386,3277.67
204,case_205,0.759270272,1.208595053,0.681223909,3.312783381,0.274711066,0.575422142,0.204459487,0.313825707,0.208488307,0.253550384,0.271218872,0.298939733,475452.7853,80996.025,1030825.79,555523.5333,475453.1654,3281
