#,Job_ID,@@tag1@@,@@tag2@@,@@tag3@@,@@tag4@@,@@tag5@@,@@tag6@@,@@tag7@@,@@tag8@@,@@tag9@@,@@tag10@@,@@tag11@@,@@tag12@@,Cooling£¨MWh),Cooling£¨kWh/©O),Total£¨MWh),Total£¨kWh/©O),Coolingpeak£¨kW),Coolingpeak£¨W/©O),Very-hot(h),COM(h)
674,LHS-000674,0.5,1,1,3.5,0.3,0.2,0.4,0.4,0.2,0.3,0.4,0.3,110.35,22.99,387.81,80.79,144.28,30.06,305.73,3278.27
675,LHS-000675,0.5,1,0.5,4,0.2,0.3,0.4,0.2,0.3,0.3,0.2,0.2,107.54,22.4,384.89,80.19,136.65,28.47,302.3,3281.7
676,LHS-000676,0.5,1.5,1,4,0.4,0.2,0.4,0.3,0.2,0.3,0.2,0.4,109.63,22.84,387.26,80.68,145.99,30.41,255.09,3328.91
677,LHS-000677,1,1.5,0.5,3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.2,108.7,22.65,386.26,80.47,141.19,29.41,296.33,3287.67
678,LHS-000678,0.5,0.5,0.5,3.5,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,104.52,21.77,381.51,79.48,129.6,27,306.08,3277.92
679,LHS-000679,0.5,0.5,1,4,0.2,0.4,0.3,0.3,0.3,0.3,0.4,0.3,108.47,22.6,385.86,80.39,139.13,28.99,301.32,3282.68
680,LHS-000680,1,1.5,1,4,0.3,0.3,0.4,0.2,0.2,0.2,0.3,0.4,110.21,22.96,387.99,80.83,148.31,30.9,253.4,3330.6
681,LHS-000681,0.5,0.5,1,3.5,0.2,0.3,0.2,0.4,0.3,0.2,0.2,0.2,101.89,21.23,378.71,78.9,126.17,26.28,273.54,3310.46
682,LHS-000682,1,0.5,0.5,3.5,0.4,0.3,0.2,0.4,0.3,0.3,0.3,0.3,109.6,22.83,387.07,80.64,139.91,29.15,363.7,3220.3
683,LHS-000683,1,1.5,0.5,4,0.3,0.3,0.2,0.4,0.3,0.2,0.4,0.2,110.91,23.11,388.74,80.99,148.3,30.9,283.8,3300.2
684,LHS-000684,0.5,1.5,0.5,3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,106.83,22.26,384.18,80.04,137.11,28.56,276.39,3307.61
685,LHS-000685,1,1,1.5,3,0.2,0.4,0.3,0.3,0.3,0.3,0.4,0.2,108.16,22.53,385.64,80.34,140.67,29.31,285.52,3298.48
686,LHS-000686,1,0.5,1,3,0.4,0.3,0.4,0.4,0.3,0.2,0.3,0.3,109.64,22.84,386.98,80.62,140.58,29.29,373.47,3210.53
687,LHS-000687,0.5,0.5,0.5,3.5,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,103.83,21.63,380.71,79.31,127.52,26.57,334.54,3249.46
688,LHS-000688,1,1.5,0.5,4,0.3,0.2,0.4,0.2,0.2,0.2,0.3,0.4,111.16,23.16,388.96,81.03,148.52,30.94,280.69,3303.31
689,LHS-000689,0.5,0.5,1.5,3,0.3,0.2,0.4,0.3,0.3,0.3,0.3,0.2,104.07,21.68,380.99,79.37,130.18,27.12,295.38,3288.62
690,LHS-000690,0.5,0.5,1,3,0.2,0.3,0.4,0.4,0.2,0.3,0.3,0.3,107.95,22.49,385.1,80.23,135.87,28.31,363.19,3220.81
691,LHS-000691,0.5,0.5,0.5,4,0.4,0.4,0.2,0.3,0.2,0.2,0.3,0.4,107.72,22.44,385.01,80.21,137.03,28.55,321.05,3262.95
692,LHS-000692,0.5,1,1,4,0.2,0.4,0.2,0.4,0.2,0.3,0.2,0.2,106.41,22.17,383.74,79.95,139.59,29.08,277.03,3306.97
693,LHS-000693,1,1,1,4,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,106.08,22.1,383.45,79.89,137.07,28.56,265.34,3318.66
694,LHS-000694,1,0.5,1.5,4,0.2,0.2,0.4,0.2,0.3,0.3,0.3,0.3,104.69,21.81,381.9,79.56,134.9,28.1,239.91,3344.09
695,LHS-000695,1,0.5,1,4,0.2,0.3,0.4,0.2,0.2,0.2,0.3,0.2,105.17,21.91,382.3,79.65,133.2,27.75,286.35,3297.65
696,LHS-000696,0.5,1.5,0.5,4,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.4,107.48,22.39,385.04,80.22,141.11,29.4,239.15,3344.85
697,LHS-000697,1,0.5,1.5,3.5,0.3,0.2,0.4,0.4,0.2,0.2,0.2,0.2,103.04,21.47,379.99,79.16,130.18,27.12,277.66,3306.34
698,LHS-000698,1,1.5,0.5,3,0.3,0.4,0.2,0.3,0.3,0.3,0.4,0.3,112.42,23.42,390.31,81.31,149.48,31.14,331.07,3252.93
699,LHS-000699,0.5,1,0.5,4,0.2,0.4,0.4,0.4,0.2,0.3,0.2,0.2,110.32,22.98,387.83,80.8,143.38,29.87,358.96,3225.04
700,LHS-000700,1,0.5,1.5,3,0.2,0.2,0.2,0.4,0.2,0.3,0.3,0.3,103.52,21.57,380.57,79.29,131.81,27.46,265.13,3318.87
701,LHS-000701,0.5,0.5,1.5,4,0.4,0.3,0.2,0.4,0.3,0.2,0.2,0.4,105.65,22.01,382.81,79.75,136.39,28.41,271,3313
702,LHS-000702,1,1,1,3,0.3,0.4,0.2,0.3,0.2,0.2,0.4,0.2,106.52,22.19,383.88,79.98,136.99,28.54,275.16,3308.84
703,LHS-000703,0.5,1,0.5,4,0.2,0.2,0.2,0.4,0.3,0.2,0.3,0.3,107.55,22.41,384.91,80.19,139.58,29.08,272.64,3311.36
704,LHS-000704,0.5,0.5,1.5,4,0.4,0.2,0.4,0.4,0.3,0.2,0.2,0.3,105.35,21.95,382.4,79.67,134.9,28.11,281.88,3302.12
705,LHS-000705,1,0.5,1,4,0.2,0.3,0.4,0.2,0.2,0.2,0.3,0.3,105.78,22.04,382.99,79.79,135.2,28.17,277.47,3306.53
706,LHS-000706,0.5,0.5,1.5,3,0.3,0.2,0.3,0.4,0.2,0.3,0.4,0.2,104.11,21.69,381.04,79.38,130.75,27.24,286.38,3297.62
707,LHS-000707,1,1,1,3.5,0.3,0.3,0.4,0.2,0.3,0.3,0.3,0.3,109.03,22.72,386.6,80.54,142.37,29.66,285.93,3298.07
708,LHS-000708,0.5,1.5,0.5,4,0.3,0.4,0.4,0.3,0.3,0.3,0.2,0.2,112,23.33,389.77,81.2,147.28,30.68,332.04,3251.96
709,LHS-000709,0.5,1,0.5,3,0.3,0.2,0.2,0.2,0.2,0.3,0.4,0.3,105.93,22.07,383.16,79.82,134.46,28.01,275.76,3308.24
710,LHS-000710,1,1.5,1.5,4,0.2,0.3,0.3,0.4,0.3,0.2,0.2,0.2,107.1,22.31,384.65,80.13,142.65,29.72,229.09,3354.91
711,LHS-000711,0.5,1.5,1,3.5,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,104.84,21.84,382.14,79.61,135.12,28.15,226,3358
712,LHS-000712,1,0.5,0.5,3,0.3,0.2,0.4,0.4,0.3,0.3,0.4,0.4,113.78,23.7,391.39,81.54,147.5,30.73,430.87,3153.13
713,LHS-000713,0.5,1,1,4,0.2,0.2,0.3,0.2,0.3,0.2,0.4,0.2,105.28,21.93,382.5,79.69,135.95,28.32,227.3,3356.7
714,LHS-000714,0.5,0.5,0.5,3.5,0.2,0.3,0.3,0.4,0.3,0.3,0.3,0.4,110.03,22.92,387.41,80.71,140.31,29.23,364.45,3219.55
715,LHS-000715,1,1.5,1.5,4,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.3,105.64,22.01,383.16,79.83,140.9,29.35,201.14,3382.86
716,LHS-000716,0.5,1.5,0.5,3,0.4,0.2,0.4,0.2,0.3,0.2,0.2,0.3,108.93,22.69,386.38,80.49,141.1,29.4,299.52,3284.48
717,LHS-000717,1,1,0.5,4,0.4,0.4,0.2,0.2,0.3,0.3,0.2,0.4,110.26,22.97,388.02,80.84,145.62,30.34,308.98,3275.02
718,LHS-000718,1,0.5,0.5,3.5,0.3,0.4,0.2,0.3,0.2,0.3,0.2,0.4,108.53,22.61,385.97,80.41,137.91,28.73,357.8,3226.2
719,LHS-000719,0.5,0.5,0.5,4,0.3,0.2,0.2,0.4,0.2,0.3,0.2,0.2,104.19,21.71,381.18,79.41,129.31,26.94,312.87,3271.13
720,LHS-000720,0.5,0.5,1,4,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.4,103.66,21.6,380.79,79.33,131.05,27.3,246.21,3337.79
721,LHS-000721,0.5,0.5,1.5,4,0.2,0.4,0.2,0.3,0.3,0.2,0.3,0.4,103.94,21.65,381.06,79.39,133.34,27.78,233.01,3350.99
722,LHS-000722,0.5,1.5,0.5,4,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.2,110,22.92,387.66,80.76,144.24,30.05,287.77,3296.23
723,LHS-000723,0.5,1.5,0.5,4,0.2,0.3,0.4,0.3,0.2,0.2,0.3,0.4,112.22,23.38,389.97,81.24,149.09,31.06,304.7,3279.3
724,LHS-000724,1,1.5,1,4,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,107.69,22.44,385.33,80.28,143.03,29.8,246.83,3337.17
725,LHS-000725,1,1,1.5,3,0.2,0.3,0.2,0.2,0.3,0.2,0.4,0.3,104.03,21.67,381.28,79.43,134.68,28.06,220.92,3363.08
726,LHS-000726,0.5,1,1,4,0.4,0.4,0.2,0.4,0.3,0.2,0.2,0.3,108.19,22.54,385.62,80.34,140.65,29.3,284.11,3299.89
727,LHS-000727,1,1.5,1.5,3.5,0.2,0.2,0.2,0.3,0.2,0.3,0.4,0.2,105.46,21.97,382.94,79.78,139.66,29.1,205.23,3378.77
728,LHS-000728,0.5,0.5,0.5,3,0.2,0.3,0.4,0.2,0.2,0.2,0.3,0.2,105.59,22,382.54,79.7,129.75,27.03,370.56,3213.44
729,LHS-000729,0.5,0.5,1.5,3,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,101.04,21.05,377.79,78.71,124.32,25.9,282.64,3301.36
730,LHS-000730,0.5,0.5,1,3.5,0.4,0.3,0.4,0.3,0.2,0.3,0.3,0.3,107.49,22.39,384.68,80.14,135.7,28.27,330.89,3253.11
731,LHS-000731,1,1,1,3.5,0.3,0.3,0.4,0.3,0.3,0.3,0.2,0.3,108.78,22.66,386.31,80.48,141.85,29.55,292.7,3291.3
732,LHS-000732,1,0.5,0.5,4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.4,112.63,23.46,390.38,81.33,147.95,30.82,355.23,3228.77
733,LHS-000733,0.5,0.5,1,4,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.4,105.79,22.04,382.97,79.79,137.04,28.55,250.62,3333.38
734,LHS-000734,1,1.5,1,3,0.4,0.2,0.2,0.3,0.2,0.2,0.2,0.3,106.94,22.28,384.41,80.09,140.68,29.31,248.63,3335.37
735,LHS-000735,0.5,1.5,0.5,3.5,0.4,0.4,0.2,0.2,0.2,0.2,0.4,0.4,109.24,22.76,386.88,80.6,143.33,29.86,270.82,3313.18
736,LHS-000736,1,1.5,1,3,0.4,0.4,0.2,0.3,0.2,0.2,0.2,0.3,108.41,22.59,385.99,80.41,142.76,29.74,272.06,3311.94
737,LHS-000737,1,1,1,3,0.4,0.2,0.2,0.3,0.3,0.3,0.4,0.3,107.69,22.44,385.16,80.24,140.41,29.25,271.24,3312.76
738,LHS-000738,0.5,1.5,1,3,0.2,0.3,0.4,0.2,0.3,0.3,0.2,0.4,107.89,22.48,385.36,80.28,140.49,29.27,259.41,3324.59
739,LHS-000739,0.5,1,1,3.5,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,102.7,21.4,379.73,79.11,129.98,27.08,230.52,3353.48
740,LHS-000740,0.5,1,0.5,3,0.4,0.4,0.3,0.4,0.2,0.2,0.4,0.3,111.89,23.31,389.4,81.12,143.92,29.98,382.43,3201.57
741,LHS-000741,0.5,1,1,3.5,0.3,0.2,0.3,0.4,0.2,0.3,0.3,0.4,108.77,22.66,386.19,80.46,142.36,29.66,279.4,3304.6
742,LHS-000742,0.5,1,1,3,0.2,0.2,0.2,0.4,0.3,0.3,0.4,0.2,105.18,21.91,382.34,79.66,134.52,28.03,252.82,3331.18
743,LHS-000743,0.5,1,1.5,3.5,0.2,0.2,0.3,0.4,0.3,0.2,0.4,0.4,107.74,22.45,385.09,80.23,142.23,29.63,245.59,3338.41
744,LHS-000744,1,0.5,1.5,3,0.2,0.4,0.2,0.4,0.3,0.3,0.4,0.4,108.2,22.54,385.63,80.34,140.23,29.22,305.81,3278.19
745,LHS-000745,0.5,1,1,3.5,0.3,0.2,0.4,0.2,0.3,0.2,0.3,0.3,106.29,22.14,383.52,79.9,136.95,28.53,255.93,3328.07
746,LHS-000746,0.5,1,1,4,0.3,0.2,0.4,0.2,0.2,0.3,0.2,0.4,105.81,22.04,383.1,79.81,137.07,28.56,235.97,3348.03
747,LHS-000747,1,0.5,1.5,3.5,0.4,0.2,0.2,0.2,0.2,0.3,0.2,0.4,101.69,21.19,378.74,78.9,129.26,26.93,225.59,3358.41
748,LHS-000748,0.5,0.5,1.5,3.5,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.2,106.45,22.18,383.62,79.92,134.43,28.01,319.45,3264.55
749,LHS-000749,0.5,1.5,1,3,0.2,0.4,0.4,0.2,0.3,0.2,0.3,0.3,108.75,22.66,386.21,80.46,141.5,29.48,274.65,3309.35
750,LHS-000750,1,0.5,0.5,4,0.2,0.3,0.4,0.3,0.3,0.2,0.3,0.3,109.43,22.8,386.84,80.59,140.45,29.26,345.91,3238.09
751,LHS-000751,1,1.5,1.5,3.5,0.4,0.4,0.4,0.4,0.3,0.2,0.3,0.4,113.09,23.56,390.99,81.46,153.97,32.08,294.85,3289.15
752,LHS-000752,0.5,1,1,3.5,0.3,0.2,0.4,0.4,0.2,0.2,0.4,0.2,108.52,22.61,385.81,80.38,140.43,29.26,294.74,3289.26
753,LHS-000753,1,1,1.5,4,0.3,0.4,0.3,0.2,0.2,0.3,0.4,0.2,108.15,22.53,385.74,80.36,142.62,29.71,260.12,3323.88
754,LHS-000754,0.5,1,1.5,3.5,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,105.02,21.88,382.19,79.62,134.15,27.95,259.16,3324.84
755,LHS-000755,0.5,0.5,0.5,3.5,0.3,0.2,0.4,0.2,0.2,0.3,0.2,0.3,104.63,21.8,381.61,79.5,129.51,26.98,318.43,3265.57
756,LHS-000756,0.5,1,0.5,3,0.4,0.2,0.3,0.3,0.3,0.3,0.3,0.2,108.38,22.58,385.69,80.35,137.7,28.69,332.96,3251.04
757,LHS-000757,0.5,1,1.5,3.5,0.3,0.4,0.4,0.2,0.2,0.2,0.3,0.2,105.49,21.98,382.64,79.72,134.74,28.07,258.14,3325.86
758,LHS-000758,1,1.5,0.5,3.5,0.4,0.3,0.2,0.4,0.2,0.2,0.4,0.3,111.61,23.25,389.43,81.13,148.85,31.01,301.83,3282.17
759,LHS-000759,0.5,0.5,1.5,3.5,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.4,102.9,21.44,379.9,79.15,130.65,27.22,228.36,3355.64
760,LHS-000760,1,1,1,3.5,0.3,0.4,0.3,0.3,0.2,0.3,0.4,0.2,109.66,22.85,387.26,80.68,143.16,29.82,304.11,3279.89
761,LHS-000761,0.5,1,1.5,3.5,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.4,101.9,21.23,378.94,78.95,130.31,27.15,199.98,3384.02
762,LHS-000762,1,1,0.5,4,0.4,0.2,0.2,0.4,0.3,0.2,0.4,0.4,112.01,23.34,389.82,81.21,149.8,31.21,304.66,3279.34
763,LHS-000763,0.5,1,1.5,4,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,109.42,22.8,387.01,80.63,144.72,30.15,266.56,3317.44
764,LHS-000764,0.5,1,1,3,0.4,0.2,0.4,0.3,0.2,0.3,0.2,0.4,107.5,22.4,384.78,80.16,138.51,28.86,291.26,3292.74
765,LHS-000765,0.5,1.5,1,3.5,0.3,0.4,0.3,0.3,0.2,0.3,0.3,0.4,110.77,23.08,388.49,80.94,147.28,30.68,281.98,3302.02
766,LHS-000766,0.5,0.5,1,3.5,0.3,0.3,0.4,0.4,0.3,0.3,0.4,0.2,109.09,22.73,386.35,80.49,138.32,28.82,351.13,3232.87
767,LHS-000767,0.5,0.5,1.5,3,0.4,0.4,0.3,0.4,0.3,0.3,0.4,0.4,110.38,23,387.78,80.79,142.12,29.61,355.65,3228.35
768,LHS-000768,1,1.5,1,3,0.2,0.3,0.4,0.3,0.2,0.3,0.4,0.3,112.24,23.38,390.02,81.25,149.4,31.13,311.6,3272.4
769,LHS-000769,1,1.5,1,3,0.3,0.2,0.3,0.2,0.2,0.2,0.4,0.2,107.7,22.44,385.2,80.25,141.51,29.48,252.51,3331.49
770,LHS-000770,0.5,1,1.5,3,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.3,103.14,21.49,380.14,79.2,131.9,27.48,230.57,3353.43
771,LHS-000771,0.5,1,1,3,0.3,0.4,0.4,0.4,0.2,0.2,0.4,0.2,110.1,22.94,387.46,80.72,141.42,29.46,344.43,3239.57
772,LHS-000772,1,1.5,0.5,3.5,0.3,0.2,0.2,0.3,0.2,0.2,0.4,0.2,108.37,22.58,385.98,80.41,142.38,29.66,263.69,3320.31
773,LHS-000773,1,1,0.5,3,0.4,0.4,0.3,0.4,0.3,0.2,0.2,0.2,110.21,22.96,387.73,80.78,141.19,29.41,371.7,3212.3
774,LHS-000774,1,0.5,1,3,0.2,0.4,0.4,0.4,0.3,0.2,0.3,0.4,110.44,23.01,387.86,80.8,142.48,29.68,369.95,3214.05
775,LHS-000775,0.5,0.5,1,3.5,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.4,103.84,21.63,380.8,79.33,130.72,27.23,275.4,3308.6
776,LHS-000776,1,0.5,1,3.5,0.2,0.3,0.3,0.3,0.3,0.2,0.4,0.3,106.6,22.21,383.88,79.97,136.83,28.51,283.19,3300.81
777,LHS-000777,0.5,1,1,4,0.3,0.4,0.3,0.3,0.2,0.3,0.3,0.3,109.18,22.75,386.71,80.56,142.41,29.67,289.51,3294.49
778,LHS-000778,1,1.5,1,4,0.3,0.3,0.4,0.2,0.2,0.2,0.4,0.2,110.83,23.09,388.58,80.95,147.97,30.83,272.41,3311.59
779,LHS-000779,0.5,0.5,1.5,4,0.4,0.4,0.3,0.3,0.2,0.2,0.4,0.4,107.32,22.36,384.6,80.13,139.12,28.98,270.79,3313.21
780,LHS-000780,1,1.5,1,3,0.4,0.2,0.4,0.3,0.3,0.2,0.3,0.2,110.01,22.92,387.61,80.75,145.34,30.28,288.29,3295.71
781,LHS-000781,1,1.5,0.5,3.5,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,111.03,23.13,388.82,81,147.53,30.73,294.62,3289.38
782,LHS-000782,1,1,1,4,0.2,0.3,0.4,0.2,0.2,0.2,0.4,0.4,109.79,22.87,387.43,80.71,145.55,30.32,266.26,3317.74
783,LHS-000783,0.5,1.5,0.5,3,0.3,0.4,0.3,0.4,0.3,0.2,0.2,0.4,112.59,23.46,390.29,81.31,147.71,30.77,350,3234
784,LHS-000784,1,1,0.5,3,0.2,0.2,0.3,0.4,0.2,0.2,0.2,0.2,106.96,22.28,384.23,80.05,136.54,28.45,315.89,3268.11
785,LHS-000785,1,1,0.5,4,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.3,109.19,22.75,386.86,80.6,143.28,29.85,290.59,3293.41
786,LHS-000786,0.5,1,1,3.5,0.3,0.3,0.4,0.2,0.3,0.2,0.4,0.3,108.57,22.62,385.95,80.41,140.67,29.31,280.21,3303.79
787,LHS-000787,1,1,1.5,3.5,0.4,0.2,0.3,0.4,0.2,0.2,0.3,0.3,107.07,22.31,384.46,80.1,140.86,29.35,256.07,3327.93
788,LHS-000788,0.5,0.5,0.5,3.5,0.4,0.4,0.3,0.2,0.3,0.2,0.4,0.2,107.77,22.45,384.96,80.2,134.41,28,359.47,3224.53
789,LHS-000789,1,0.5,1.5,3,0.2,0.3,0.3,0.3,0.3,0.2,0.4,0.3,105.35,21.95,382.49,79.69,134.69,28.06,277.52,3306.48
790,LHS-000790,1,1,1,3.5,0.4,0.3,0.3,0.3,0.2,0.2,0.3,0.3,107.93,22.48,385.38,80.29,140.69,29.31,276.9,3307.1
791,LHS-000791,0.5,1.5,1.5,4,0.4,0.3,0.2,0.3,0.3,0.2,0.2,0.2,105.6,22,382.97,79.79,138.54,28.86,217.96,3366.04
792,LHS-000792,1,1,0.5,3.5,0.3,0.3,0.2,0.3,0.2,0.2,0.4,0.3,108.43,22.59,385.95,80.41,140.78,29.33,290.34,3293.66
793,LHS-000793,0.5,1.5,1.5,3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.2,107.99,22.5,385.43,80.3,141.19,29.41,260.6,3323.4
794,LHS-000794,1,1.5,1,3.5,0.4,0.3,0.3,0.3,0.2,0.3,0.2,0.4,110.23,22.96,387.99,80.83,147.79,30.79,272.74,3311.26
795,LHS-000795,1,0.5,1,3,0.3,0.2,0.4,0.4,0.2,0.2,0.3,0.4,109.05,22.72,386.34,80.49,140.78,29.33,349.34,3234.66
796,LHS-000796,1,1,1.5,4,0.4,0.4,0.2,0.2,0.2,0.2,0.3,0.2,104.62,21.8,381.94,79.57,135.66,28.26,228.73,3355.27
797,LHS-000797,1,1,1,4,0.4,0.3,0.2,0.3,0.3,0.2,0.2,0.2,106.18,22.12,383.57,79.91,137.7,28.69,259.44,3324.56
798,LHS-000798,1,0.5,0.5,3,0.2,0.3,0.4,0.2,0.3,0.2,0.2,0.3,105.86,22.05,382.98,79.79,131.99,27.5,345.84,3238.16
799,LHS-000799,1,0.5,1.5,3.5,0.3,0.3,0.4,0.2,0.2,0.2,0.2,0.3,102.68,21.39,379.67,79.1,129.6,27,258.47,3325.53
800,LHS-000800,1,1,0.5,4,0.4,0.2,0.4,0.2,0.2,0.2,0.3,0.4,110.13,22.94,387.75,80.78,144.69,30.14,298.32,3285.68
801,LHS-000801,1,1,0.5,3,0.2,0.3,0.4,0.4,0.3,0.3,0.2,0.4,112.61,23.46,390.31,81.31,146.87,30.6,379.07,3204.93
802,LHS-000802,1,0.5,0.5,3,0.3,0.4,0.2,0.3,0.3,0.2,0.2,0.4,107.76,22.45,385.07,80.22,136.01,28.34,363.26,3220.74
803,LHS-000803,0.5,0.5,1,4,0.2,0.4,0.4,0.4,0.2,0.3,0.2,0.2,106.54,22.2,383.7,79.94,136.65,28.47,340.79,3243.21
804,LHS-000804,1,1,1.5,3.5,0.4,0.3,0.2,0.4,0.2,0.3,0.2,0.4,108.06,22.51,385.59,80.33,142.86,29.76,268.79,3315.21
805,LHS-000805,1,0.5,1.5,3,0.4,0.2,0.3,0.3,0.2,0.3,0.3,0.4,105.62,22,382.8,79.75,135.63,28.26,282.2,3301.8
806,LHS-000806,1,0.5,1.5,3.5,0.2,0.3,0.3,0.3,0.2,0.3,0.4,0.3,105.96,22.08,383.23,79.84,136.07,28.35,269.79,3314.21
807,LHS-000807,0.5,1,1,4,0.4,0.3,0.4,0.4,0.2,0.3,0.4,0.4,114.04,23.76,391.84,81.63,152.28,31.73,332.6,3251.4
808,LHS-000808,0.5,1.5,1,4,0.4,0.4,0.3,0.4,0.2,0.3,0.3,0.3,112.37,23.41,390.21,81.29,150.9,31.44,299.31,3284.69
809,LHS-000809,1,1,1,4,0.4,0.4,0.4,0.3,0.2,0.2,0.3,0.2,109.83,22.88,387.39,80.71,143.38,29.87,306.45,3277.55
810,LHS-000810,0.5,1.5,1.5,4,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.4,106.25,22.14,383.7,79.94,141.02,29.38,211.72,3372.28
811,LHS-000811,1,1.5,1,4,0.2,0.4,0.4,0.2,0.2,0.3,0.2,0.4,110.27,22.97,388.11,80.86,148.7,30.98,264.78,3319.22
812,LHS-000812,1,1,1,4,0.2,0.4,0.3,0.3,0.2,0.3,0.3,0.3,109.73,22.86,387.41,80.71,145.23,30.26,288.54,3295.46
813,LHS-000813,1,1,0.5,3.5,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.4,108.48,22.6,385.99,80.41,140.98,29.37,295.68,3288.32
814,LHS-000814,0.5,0.5,0.5,3.5,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.3,104.68,21.81,381.72,79.52,130.66,27.22,299.26,3284.74
815,LHS-000815,0.5,0.5,0.5,4,0.3,0.3,0.4,0.3,0.2,0.2,0.4,0.2,109.31,22.77,386.55,80.53,137.95,28.74,373.66,3210.34
816,LHS-000816,1,1.5,0.5,4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,107.85,22.47,385.46,80.3,141.29,29.44,268.5,3315.5
817,LHS-000817,0.5,0.5,1.5,3,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.4,108.72,22.65,386.03,80.42,138.96,28.95,329.4,3254.6
818,LHS-000818,1,1.5,1.5,3.5,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.3,107.11,22.31,384.66,80.14,142.66,29.72,223.56,3360.44
819,LHS-000819,0.5,1,0.5,3,0.4,0.3,0.2,0.2,0.3,0.3,0.4,0.3,108.31,22.57,385.72,80.36,137.96,28.74,312,3272
820,LHS-000820,0.5,1.5,1.5,3.5,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.3,108.12,22.52,385.66,80.34,142.77,29.74,251.72,3332.28
821,LHS-000821,0.5,0.5,1,4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.3,109.92,22.9,387.39,80.71,141.62,29.5,324.71,3259.29
822,LHS-000822,0.5,1.5,1.5,3,0.2,0.2,0.4,0.4,0.3,0.2,0.2,0.4,108.2,22.54,385.6,80.33,143.36,29.87,253.64,3330.36
823,LHS-000823,0.5,1,0.5,3,0.4,0.2,0.2,0.3,0.3,0.2,0.2,0.3,106.64,22.22,383.86,79.97,135.52,28.23,307.02,3276.98
824,LHS-000824,1,1.5,1.5,4,0.2,0.2,0.2,0.4,0.2,0.3,0.2,0.2,105.61,22,383.1,79.81,140.21,29.21,211.93,3372.07
825,LHS-000825,1,1.5,0.5,4,0.2,0.4,0.2,0.3,0.3,0.3,0.4,0.4,113.06,23.55,391.17,81.49,154.48,32.18,295.78,3288.22
826,LHS-000826,1,1,0.5,3,0.4,0.3,0.4,0.4,0.3,0.3,0.2,0.4,113.96,23.74,391.74,81.61,149.14,31.07,403.48,3180.52
827,LHS-000827,0.5,1,0.5,3.5,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.2,105,21.87,382.13,79.61,132.98,27.7,270.42,3313.58
828,LHS-000828,0.5,0.5,1.5,4,0.4,0.3,0.4,0.3,0.2,0.2,0.4,0.2,106.49,22.18,383.59,79.91,135.7,28.27,293.23,3290.77
829,LHS-000829,0.5,1,1.5,3.5,0.4,0.4,0.2,0.2,0.2,0.3,0.2,0.2,103.79,21.62,380.94,79.36,134.21,27.96,246.79,3337.21
830,LHS-000830,0.5,0.5,0.5,3,0.4,0.2,0.2,0.4,0.2,0.3,0.3,0.4,108.15,22.53,385.35,80.28,136.81,28.5,363.93,3220.07
831,LHS-000831,1,0.5,1.5,4,0.2,0.3,0.3,0.2,0.2,0.2,0.4,0.2,103.64,21.59,380.74,79.32,132.23,27.55,240.33,3343.67
832,LHS-000832,0.5,0.5,1,4,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.3,103.5,21.56,380.51,79.27,130.61,27.21,246.17,3337.83
833,LHS-000833,0.5,1,1,4,0.2,0.4,0.2,0.2,0.2,0.2,0.3,0.2,103.81,21.63,380.98,79.37,132.04,27.51,230.37,3353.63
