#,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Y1,Y2,Y3,Y4,Y5,Y6
315,120,0.122793738,0.176110387,0.488776307,0.427613891,0.669505821,0.553772795,0.537462868,0.395350774,0.535973777,0.389112632,0.6600027,0.837660478,0.622002078,0.760632915,1.294911605,0.255574974,1.385437249,0.146923463,0.254193549,2.019721637,0.741815578,7.217718438,0.82694569,8.65362527,0.797764766,14.32232049,0.828761601,26.67552154,18.07197784,47257.6803,10415.33259,53489.08713,55660.28865,57673.01289,111162.1
316,330,0.151792581,0.190638373,0.359823332,0.488556742,0.503865535,0.499976991,0.40328986,0.486075162,0.51730842,0.379712869,0.651936884,0.633210408,0.991118047,0.886657152,1.485586744,0.314195871,0.620059651,0.28203331,0.399502077,1.70577526,0.572424997,12.17825808,0.845742393,10.25953504,0.846268964,15.0539436,0.836551886,27.22856596,32.66766999,49189.45335,15190.43184,56749.93113,64560.62043,64379.88519,121129.8163
317,290,0.171381485,0.153115792,0.463218708,0.342744559,0.574559728,0.317854587,0.374270404,0.41167594,0.584177881,0.453942521,0.626378847,0.870578306,0.739575222,0.913668964,0.76535184,0.283756939,0.800040392,0.151655178,0.249679372,2.395224121,0.654671735,11.59109322,0.827995783,9.789821434,0.783179272,14.93275343,0.778091625,26.62605687,23.13694808,40571.08246,11843.86806,52359.17787,57468.19971,52414.95052,104774.1284
318,30,0.125584226,0.136490058,0.506107635,0.548549969,0.494033114,0.656430216,0.415664529,0.488167341,0.527573781,0.446404321,0.685180507,0.643417059,0.792159634,0.860265611,0.469910162,0.2356158,1.063000208,0.168564216,0.226709315,2.370621161,0.664360884,11.61129589,0.792356292,8.767770306,0.759406765,14.78056294,0.819488788,26.03358101,32.36771411,45714.00579,10458.13035,54582.84654,48042.75825,56172.13614,110754.9827
319,290,0.125711125,0.163534923,0.347538514,0.339228754,0.64100285,0.442316414,0.481013542,0.474751658,0.370483822,0.493827184,0.68489552,0.891224693,0.693145049,0.700162822,0.618427204,0.390834701,0.570465395,0.175965041,0.237985206,2.230079616,0.50613188,10.16658935,0.895027663,11.30370966,0.855830894,18.01110318,0.737284861,27.16427705,34.64404216,52333.65085,17871.20727,59840.85939,51811.59021,70204.85812,130045.7175
320,30,0.126844666,0.158998471,0.410441422,0.560411349,0.562923522,0.475365793,0.510467936,0.395984035,0.646690083,0.435655181,0.727332613,0.723227142,0.640790954,0.748341466,0.314208062,0.348528402,1.466025562,0.231221492,0.364561986,1.908125575,0.46147603,7.505952915,0.946426398,12.33938173,0.79811479,15.63417391,0.816427267,25.02010203,30.05444723,69505.94373,17381.43975,57519.43734,48942.59685,86887.38348,144406.8208
321,260,0.126557562,0.155713215,0.528277685,0.252407789,0.551405082,0.581352448,0.417498552,0.5384898,0.484586666,0.643780201,0.746218861,0.656645539,0.687576136,0.601884458,1.238032449,0.204618206,0.607739037,0.302097848,0.297678227,1.90413849,0.583937573,12.71349874,0.895619715,6.4128963,0.758303996,11.80019078,0.803224,25.6928967,29.33077831,46813.20041,7469.37651,42711.80151,47222.96271,54282.57692,96994.37843
322,160,0.151327737,0.21186487,0.406725799,0.622164376,0.215003855,0.510604358,0.519934962,0.521007322,0.481027096,0.364476404,0.694604336,0.630915996,0.728794357,0.651800934,0.479186064,0.269363859,0.591059373,0.15371706,0.386188938,2.302702036,0.499856089,9.506130373,0.869165513,10.30316411,0.780535581,13.09830956,0.700832261,25.7825525,25.1762164,48198.92738,15155.3055,41366.76222,56676.47385,63354.23288,104720.9951
323,300,0.130349774,0.137977923,0.587093278,0.349568999,0.584824953,0.577951979,0.383155859,0.388129042,0.46016941,0.530577014,0.597469296,0.771469635,0.838130102,0.687561809,0.991020816,0.374571592,1.21482169,0.162021415,0.27160383,1.613415654,0.714571674,8.116050582,0.824273559,8.018696645,0.885539311,16.95631777,0.871254217,26.35627381,35.33125488,63054.50841,10965.03267,66573.07653,49319.09157,74019.54108,140592.6176
324,110,0.140608213,0.151459806,0.505409195,0.282854897,0.569757809,0.648689526,0.364577475,0.399975043,0.45279469,0.672780594,0.642340251,0.661679679,0.778357785,0.579744383,0.261408166,0.342238799,0.662046941,0.207501252,0.330992359,2.29718643,0.411426025,6.400870126,0.749407668,8.847181944,0.905139504,12.84838498,0.823863306,26.11652567,26.69660673,62474.1376,14792.96334,47700.82416,52698.28341,77267.10094,124967.9251
325,310,0.138682916,0.164194472,0.530541736,0.482764472,0.472719753,0.553870997,0.434165654,0.557011649,0.541467058,0.403690506,0.692092314,0.815770383,0.975486293,0.707365756,0.789188843,0.241187535,0.75285873,0.113932362,0.254876835,2.150648815,0.736274435,6.588272885,0.742842574,9.132475705,0.868641561,14.77056166,0.839270445,26.27317509,33.74648703,63959.51922,11752.73643,55862.59701,56735.16381,75712.25565,131574.8527
326,230,0.132317265,0.144704446,0.57101967,0.687319624,0.594208333,0.552858702,0.336051975,0.282965656,0.40698641,0.460140702,0.668129982,0.693402725,0.826385714,0.784734005,0.875489694,0.326019583,1.064064691,0.194261702,0.21761556,2.26339592,0.585635659,11.62822331,0.765336679,9.587754254,0.753562361,13.89091478,0.954575559,27.23858728,30.41932313,42896.57286,13169.56857,59753.49807,55042.37964,56066.14143,115819.6395
327,290,0.158999082,0.169211434,0.459037782,0.624730874,0.297630771,0.575187111,0.415202322,0.297868446,0.382783309,0.529625943,0.767178829,0.705461292,0.586201326,0.850679185,0.808715716,0.29553166,0.721548514,0.319468697,0.265162171,1.578044749,0.6662005,10.5247856,0.87554014,11.4034568,0.794523744,14.41989909,0.949901218,25.35593547,26.95629642,53841.47307,15158.87307,61725.24921,59537.71404,69000.34614,130725.5954
328,360,0.156660111,0.154309221,0.619002866,0.454406406,0.498976689,0.523731138,0.515042502,0.454958814,0.420448983,0.437876955,0.848300918,0.785406564,0.675761509,0.693297458,0.746021269,0.219683326,0.62931805,0.160144148,0.356214723,1.776206905,0.744508679,12.2468495,0.926815586,8.815081312,0.806862893,14.90468952,0.744756516,25.52549547,25.54539849,44460.38683,11140.30794,50021.81457,51678.99498,55600.69477,105622.5093
329,160,0.164640432,0.137780971,0.434272575,0.657786187,0.500569203,0.43328615,0.472531142,0.255103701,0.360969637,0.51806665,0.571748724,0.668038333,0.860254236,0.721133957,0.444299275,0.207651049,1.488242264,0.296137842,0.283412272,1.627046188,0.567308825,10.86629976,0.819477366,8.40705381,0.778124046,14.56880203,0.908185511,24.62130149,39.93488107,59810.52453,11981.2146,59623.93086,48041.64318,71791.73913,131415.67
330,250,0.151192427,0.148318554,0.460454128,0.490624605,0.534327348,0.636650895,0.435480957,0.551165658,0.412667444,0.550297871,0.729850527,0.730138581,0.817479454,0.860826152,0.677946573,0.223034705,0.879890268,0.108205485,0.312545747,1.730994551,0.51240444,7.793074168,0.83803808,10.89829764,0.734237985,11.25811963,0.819214749,25.42679854,36.98319622,64999.73705,13929.57216,41560.98387,59472.58545,78929.30921,120490.2931
331,180,0.166309986,0.158497056,0.624422205,0.539038714,0.290743884,0.618311972,0.53643726,0.552397491,0.491646859,0.511202492,0.682838472,0.771734319,0.657715442,0.827254106,0.986020697,0.245174721,0.578123745,0.188567313,0.282944788,2.371336149,0.724266306,7.344026168,0.826764202,12.58379047,0.904951015,12.80874119,0.987073087,26.38082121,33.69504034,63348.32165,16558.91703,56974.16157,53813.20953,79907.23868,136881.4003
332,240,0.152799879,0.183506095,0.540571814,0.442655856,0.518708282,0.6013321,0.527750778,0.389656672,0.52577935,0.547302644,0.832434601,0.667917258,0.757650852,0.635987678,1.376438487,0.242372321,0.728279627,0.278619942,0.228852967,1.676410883,0.474359094,6.09147455,0.851636534,9.745987929,0.764600773,11.01676565,0.710184181,25.86567471,43.35976965,74074.01228,13032.96105,35257.15635,60848.36928,87106.97333,122364.1297
333,260,0.142765745,0.189689562,0.602763745,0.437188019,0.420672945,0.418373755,0.299262387,0.492695309,0.549611485,0.463067903,0.844019929,0.703892322,0.727640407,0.725064121,1.305972641,0.225186853,1.052237142,0.321061931,0.392988949,2.323584576,0.467714169,13.38069387,0.826232663,10.10921845,0.849859344,12.63953725,0.791006102,26.48268418,26.43240341,43859.28515,15675.28455,45053.98152,59806.01754,59534.5697,104588.5512
334,60,0.165959429,0.160099955,0.290689344,0.47593285,0.291951293,0.474888232,0.525360438,0.371536168,0.56626987,0.489097162,0.860483138,0.669146316,0.810588039,0.657302829,0.407497655,0.371237447,0.556355713,0.325465295,0.308916645,1.629723606,0.466921282,9.865809914,0.774077542,9.083735371,0.734699982,17.84830168,0.837422878,25.70907049,29.54297896,58887.5362,11884.72998,67354.08006,51030.8679,70772.26618,138126.3462
335,220,0.130043259,0.14429793,0.676963897,0.304380284,0.59777372,0.625260158,0.44338832,0.426009329,0.484952919,0.347696779,0.650577351,0.811493123,0.799755611,0.769659891,1.343830456,0.256293325,1.059803614,0.197346913,0.331087517,2.157141363,0.599073083,10.09276891,0.793190905,10.99176035,0.869119721,15.82130587,0.808969655,26.30101789,29.43368684,51375.21105,16990.58646,57676.21422,54176.94798,68365.79751,126042.0117
336,60,0.161246063,0.184619031,0.641317632,0.406649853,0.486850386,0.29501784,0.475588932,0.273776564,0.537523973,0.41993649,0.973486056,0.777456652,0.900120032,0.869414848,0.555141958,0.262524094,0.946836344,0.109074674,0.272037519,1.4091235,0.549589246,13.49692843,0.786999458,5.859786074,0.876493913,16.06811722,0.817265644,25.94087343,38.98567703,48793.66937,9197.80368,59176.65699,69898.03869,57991.47305,117168.13
337,80,0.171035528,0.156822356,0.570830714,0.683790773,0.508583255,0.589143124,0.575279412,0.583952438,0.496106717,0.350430698,0.627799198,0.586368752,0.751512692,0.810103726,1.307468321,0.206771362,1.059413102,0.188156928,0.265596134,2.01488885,0.548552178,8.588614755,0.79392345,8.259280989,0.941221358,17.19586606,0.937972092,25.86078965,26.76128766,58217.32728,13468.72452,72683.55222,61001.49684,71686.0518,144369.604
338,110,0.11088659,0.165647557,0.428306355,0.388340464,0.664656238,0.476287051,0.526421209,0.456974977,0.493923542,0.50208049,0.633632722,0.635046979,0.793584096,0.609824238,1.077271829,0.398433207,0.915242905,0.218715631,0.340530455,1.94868264,0.639430689,11.02148671,0.775060819,8.44547052,0.762958973,11.99246512,0.871575037,25.34125793,16.37530851,42405.5562,10047.20907,47101.57377,49859.10918,52452.76527,99554.33904
339,70,0.175995423,0.154866359,0.543023475,0.603316858,0.436554432,0.665345023,0.483963409,0.285455187,0.369437206,0.340052337,0.826198758,0.679613646,0.830040458,0.951848854,0.872189634,0.359257755,1.32879431,0.348714115,0.314230103,1.937811445,0.539063748,8.975400309,0.815790841,8.717594093,0.930215114,14.43830991,0.833062548,27.69604785,42.38984412,55706.57924,16340.61183,54202.10409,66817.21473,72047.19107,126249.2952
340,330,0.136597022,0.156229082,0.557610206,0.657476516,0.575806373,0.564506174,0.516499114,0.37854419,0.464050856,0.363800114,0.684265849,0.779548602,0.916959007,0.690330834,0.802647008,0.311461378,0.76537532,0.167137872,0.378522476,2.014897507,0.675294015,9.397379876,0.867186971,10.70149254,0.850824144,13.13892969,0.808389469,25.07384679,32.11812852,57414.32553,15245.29263,47863.32027,56400.64608,72659.61816,120522.9384
341,130,0.155824115,0.180224612,0.30417438,0.316021381,0.335752073,0.593918594,0.609426424,0.522002902,0.435253845,0.568270462,0.836623393,0.538132382,0.736544141,0.672155469,0.489281845,0.360257765,1.320482363,0.250351454,0.299645533,1.981965877,0.480907515,9.592981304,0.829842859,8.911152334,0.769633236,14.91048991,0.916198295,26.10755809,24.65823238,51290.48348,11916.35415,61560.70281,52883.66298,63206.83763,124767.5404
342,130,0.163294398,0.211062672,0.253300735,0.343559189,0.372304955,0.434630549,0.39533679,0.451837874,0.423873873,0.333529248,0.574430761,0.74370785,0.717038389,0.603693521,0.745806089,0.308381477,0.529284285,0.343436902,0.261251627,2.057049218,0.505703331,12.34471012,0.778553792,8.760424449,0.861923714,12.242382,0.75537398,26.44100102,41.50735587,48831.83494,15268.69275,41672.55627,59505.42279,64100.52769,105773.084
343,160,0.182601048,0.163117102,0.613693564,0.598401728,0.493042324,0.603116103,0.584948112,0.464001802,0.490634363,0.481272337,0.718882442,0.64226942,0.757112143,0.762295721,0.516544444,0.352073364,0.803973077,0.127333312,0.280508006,2.156338372,0.591713025,12.20082029,0.880554119,6.139620801,0.751163386,16.31495632,0.794968922,27.28086166,25.2254287,39242.67112,7552.05192,58446.46599,59839.0053,46794.72304,105241.189
344,210,0.171583958,0.178833939,0.439961789,0.545296365,0.350943602,0.424700344,0.561109961,0.465832684,0.414422749,0.666547917,0.858766419,0.867560223,0.641838642,0.772598888,0.938680344,0.312945399,0.934577927,0.251448167,0.352506137,2.344092005,0.49862779,5.947045051,0.791808816,11.99877227,0.798675756,12.13686962,0.789425806,27.11937199,33.6548526,65133.88273,16026.0738,43175.77854,56454.02556,81159.95653,124335.7351
345,60,0.167209205,0.157793991,0.395544565,0.607695827,0.417777116,0.581825846,0.381727257,0.446850203,0.422871536,0.426049109,0.812119187,0.768697693,0.848007492,0.735413444,0.848869696,0.313647706,0.587327103,0.318346586,0.379023472,1.499883007,0.432695932,10.22408377,0.854107328,7.883869254,0.843300349,14.53685411,0.894761284,27.61259211,19.95316835,46312.79698,14068.71066,58613.78862,61868.74335,60381.50764,118995.2963
346,150,0.134479484,0.15707497,0.350347246,0.502761276,0.545254321,0.488755198,0.535075776,0.582790647,0.489069889,0.405334785,0.590392359,0.701183271,0.575129576,0.877663216,0.450549571,0.388206318,0.558487408,0.148920678,0.326097344,1.416123414,0.457158297,12.74836316,0.93710287,8.537268017,0.859037764,16.36793069,0.803729639,26.9484704,22.3293513,42558.91359,14377.79433,59282.42187,47137.16118,56936.70792,116219.1298
347,350,0.133777099,0.155001538,0.478481853,0.662505503,0.569889898,0.355096042,0.440933853,0.392179478,0.353484191,0.381075478,0.722004344,0.857885967,0.655195362,0.694868026,0.283967617,0.270631256,1.109278915,0.340425151,0.206147013,2.385425205,0.602600856,11.67559419,0.909851085,11.27493355,0.915900682,18.6591236,0.777166996,25.63871997,32.27475792,51958.52205,19519.47039,65347.3203,50759.93859,71477.99244,136825.3127
348,180,0.143721565,0.184470689,0.55428206,0.364926148,0.630425608,0.438936983,0.459561877,0.30404554,0.511664641,0.345314007,0.663146073,0.619410575,0.69416718,0.808597883,0.461004741,0.24397135,1.232617785,0.148862584,0.397043668,2.22956875,0.712251028,9.736339211,0.75885212,6.563385371,0.920050497,14.38430727,0.854071002,26.6181715,37.80708105,52601.12003,10048.53342,55361.15232,57550.59063,62649.65345,118010.8058
349,150,0.148945197,0.124389006,0.523359362,0.500917443,0.565957656,0.536198264,0.45451769,0.478427713,0.418921336,0.4191511,0.672137235,0.72765642,0.689837073,0.597017073,0.922878562,0.220850603,1.272009504,0.223860923,0.37062355,2.190376154,0.620033691,11.83247654,0.883135654,12.16017681,0.776782695,18.30477599,0.758541551,27.85246836,21.10015595,40889.19927,16317.41445,62569.97523,43994.43939,57206.61372,119776.589
350,360,0.128572369,0.16492933,0.422268097,0.589333269,0.593380054,0.628479037,0.462531762,0.411042327,0.443267795,0.538138572,0.608756356,0.858847062,0.653611581,0.649055704,0.292315022,0.250466639,0.919185022,0.319318342,0.347964757,1.427824881,0.434156668,12.264561,0.846840493,9.431830454,0.707519693,17.69751816,0.957872197,27.55073306,33.20469436,51643.99664,13668.62289,76390.98666,51000.89835,65312.61953,141703.6062
351,110,0.159456377,0.162342955,0.327498874,0.413591843,0.395830204,0.389425812,0.506393945,0.469465436,0.482644615,0.378391073,0.666228325,0.95674395,0.753148955,0.6713962,0.399360295,0.338187995,1.097712772,0.340725248,0.390824828,2.201633182,0.455847828,12.77253144,0.806065825,10.59935323,0.803066233,15.90718448,0.827515811,25.67981792,26.58212376,49743.42032,16614.40893,59318.72541,52637.3535,66357.82925,125676.5547
352,200,0.107458058,0.123362846,0.608658286,0.606568438,0.345221501,0.451037025,0.408646254,0.467075243,0.641319525,0.496176545,0.673732959,0.646527163,0.66214778,0.794529507,1.042601254,0.248731395,1.496457657,0.160066861,0.230960613,1.839567839,0.643076044,13.57716782,0.870135814,6.231003153,0.72033104,11.93635835,0.849362936,25.87202945,26.79376257,37697.86333,6743.60001,45686.44203,37509.69258,44441.46334,90127.90537
353,100,0.18075895,0.164034539,0.618262274,0.649189682,0.226562902,0.412053845,0.246611585,0.391196409,0.590455877,0.60152435,0.724594403,0.748181606,0.682392718,0.573482543,0.267185774,0.364731125,0.55026385,0.329059343,0.311793264,1.522201589,0.547871928,11.53695758,0.793733081,9.055615641,0.909796231,15.5214085,0.941000813,26.63191167,32.0566929,54309.3998,13464.27405,65817.79155,49689.93573,67773.67385,133591.4654
354,40,0.158460893,0.173157273,0.57949447,0.405327306,0.364149088,0.346308528,0.290391199,0.58516392,0.398346515,0.337566174,0.88343868,0.853140063,0.629859841,0.66714422,0.837339532,0.356491403,0.61882768,0.114389468,0.23606616,1.461532632,0.501946152,8.880424226,0.81176401,8.029437889,0.943876821,15.33974156,0.978278281,26.20089231,30.25641208,56365.05073,15988.79253,67624.27689,55684.93137,72353.84326,139978.1202
355,350,0.158863289,0.176249112,0.627851032,0.471895036,0.611426796,0.465595273,0.489293297,0.562950948,0.521738704,0.534675357,0.531012429,0.56188821,0.914548024,0.638127801,1.411178887,0.311692281,0.798670892,0.153861649,0.350290662,1.435690983,0.648535476,6.449754132,0.881166649,7.518275888,0.844535602,11.82001227,0.745703984,25.7390554,29.39009421,63944.54262,9906.02682,39719.75478,54344.03844,73850.56944,113570.3242
356,40,0.146579765,0.150213324,0.364436319,0.581529627,0.43326982,0.458384871,0.418020812,0.558077805,0.362292019,0.449339138,0.61417113,0.616491443,0.669692327,0.535136588,0.406914611,0.200239627,0.612578278,0.176989321,0.391008223,1.437362346,0.629293261,7.51028921,0.814605371,9.037138102,0.950905714,15.69805044,0.829440944,26.57879152,31.16928113,62794.55649,15009.11034,58675.03572,46889.17746,77803.66683,136478.7026
357,240,0.124367729,0.18431624,0.667407945,0.408396587,0.614248984,0.363405323,0.543191518,0.479911282,0.598064691,0.354142345,0.800454811,0.864998488,0.694476034,0.53443268,0.44927248,0.392135879,0.951265012,0.174025806,0.224287237,1.623865564,0.604351093,6.822572575,0.905956226,12.29185059,0.739489583,18.3734508,0.848643809,26.69776883,32.56940934,67148.58205,14850.55458,70264.88691,53330.04741,81999.13663,152264.0235
